# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 19	Session imported from “Hotspot+Block1.txt”	19	PSC	174.2739	150.5319	190.6612	-0.9966	0.0126	0.0813	0.0290	-0.8707	0.4910	0.0770	0.4917	0.8674	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:12:39.704	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 20	Session imported from “Hotspot+Block1.txt”	20	Subj1_visit4_PSC_ReverseCoil	183.8640	129.6498	180.8320	-0.3284	0.8058	0.4928	-0.7572	-0.5365	0.3727	0.5647	-0.2507	0.7863	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:52.134	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 21	Session imported from “Hotspot+Block1.txt”	21	Subj1_visit4_PSC_ReverseCoil	183.7742	129.5324	180.8587	-0.3285	0.8063	0.4920	-0.7575	-0.5360	0.3726	0.5641	-0.2503	0.7868	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:52.635	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 22	Session imported from “Hotspot+Block1.txt”	22	Subj1_visit4_PSC_ReverseCoil	183.6003	129.3856	180.9386	-0.3304	0.8058	0.4914	-0.7567	-0.5373	0.3723	0.5641	-0.2488	0.7873	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:53.137	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 23	Session imported from “Hotspot+Block1.txt”	23	Subj1_visit4_PSC_ReverseCoil	183.6162	129.3275	180.9064	-0.3319	0.8068	0.4887	-0.7589	-0.5361	0.3696	0.5602	-0.2482	0.7903	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:53.638	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 24	Session imported from “Hotspot+Block1.txt”	24	Subj1_visit4_PSC_ReverseCoil	183.3793	129.2218	181.0481	-0.3343	0.8079	0.4854	-0.7586	-0.5363	0.3701	0.5593	-0.2445	0.7921	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:54.237	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 25	Session imported from “Hotspot+Block1.txt”	25	Subj1_visit4_PSC_ReverseCoil	183.2344	129.3594	181.2056	-0.3376	0.8077	0.4834	-0.7575	-0.5380	0.3699	0.5588	-0.2413	0.7934	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:54.739	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 26	Session imported from “Hotspot+Block1.txt”	26	Subj1_visit4_PSC_ReverseCoil	183.3296	129.5464	181.1987	-0.3399	0.8073	0.4824	-0.7579	-0.5389	0.3678	0.5569	-0.2406	0.7950	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:55.337	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 27	Session imported from “Hotspot+Block1.txt”	27	Subj1_visit4_PSC_ReverseCoil	183.4074	129.4539	181.1078	-0.3404	0.8080	0.4808	-0.7577	-0.5385	0.3685	0.5567	-0.2389	0.7956	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:23:55.838	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 28	Session imported from “Hotspot+Block1.txt”	28	Subj1_visit4_PSC_ReverseCoil	183.4322	129.3745	181.0614	-0.3090	0.8185	0.4844	-0.7604	-0.5185	0.3910	0.5712	-0.2475	0.7826	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:06.033	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 29	Session imported from “Hotspot+Block1.txt”	29	Subj1_visit4_PSC_ReverseCoil	183.1827	129.4759	181.2855	-0.3111	0.8183	0.4832	-0.7603	-0.5194	0.3901	0.5702	-0.2460	0.7838	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:06.534	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 30	Session imported from “Hotspot+Block1.txt”	30	Subj1_visit4_PSC_ReverseCoil	183.2389	129.4739	181.2417	-0.3102	0.8186	0.4834	-0.7607	-0.5187	0.3902	0.5702	-0.2467	0.7836	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:07.035	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 31	Session imported from “Hotspot+Block1.txt”	31	Subj1_visit4_PSC_ReverseCoil	183.0998	129.3670	181.3186	-0.3094	0.8187	0.4837	-0.7598	-0.5187	0.3919	0.5718	-0.2463	0.7826	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:07.537	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Subj1_visit4_PSC_ReverseCoil	183.1575	129.5589	181.3328	-0.3089	0.8195	0.4826	-0.7609	-0.5174	0.3916	0.5706	-0.2463	0.7834	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:08.037	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Subj1_visit4_PSC_ReverseCoil	183.1653	129.5562	181.3259	-0.3097	0.8187	0.4836	-0.7613	-0.5182	0.3897	0.5696	-0.2475	0.7838	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:08.538	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Subj1_visit4_PSC_ReverseCoil	183.3159	129.6640	181.2499	-0.3085	0.8189	0.4839	-0.7612	-0.5176	0.3906	0.5704	-0.2479	0.7831	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:09.040	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Subj1_visit4_PSC_ReverseCoil	183.4128	129.4050	181.0867	-0.3083	0.8211	0.4803	-0.7611	-0.5158	0.3933	0.5707	-0.2443	0.7840	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:09.541	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Subj1_visit4_PSC_ReverseCoil	183.6353	129.6506	181.0046	-0.3160	0.8085	0.4964	-0.7556	-0.5309	0.3836	0.5737	-0.2539	0.7787	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:19.941	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Subj1_visit4_PSC_ReverseCoil	183.5117	129.4646	181.0330	-0.3184	0.8076	0.4964	-0.7538	-0.5332	0.3840	0.5748	-0.2519	0.7785	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:20.442	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Subj1_visit4_PSC_ReverseCoil	183.5215	129.6332	181.0843	-0.3177	0.8090	0.4946	-0.7554	-0.5312	0.3837	0.5731	-0.2517	0.7799	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:21.041	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Subj1_visit4_PSC_ReverseCoil	183.6467	129.5970	180.9774	-0.3185	0.8084	0.4950	-0.7557	-0.5318	0.3823	0.5723	-0.2523	0.7803	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:21.640	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Subj1_visit4_PSC_ReverseCoil	183.5560	129.5134	181.0166	-0.3185	0.8081	0.4955	-0.7547	-0.5325	0.3832	0.5735	-0.2519	0.7795	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:22.141	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Subj1_visit4_PSC_ReverseCoil	183.5044	129.7016	181.1210	-0.3194	0.8079	0.4953	-0.7553	-0.5327	0.3818	0.5723	-0.2521	0.7803	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:22.642	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Subj1_visit4_PSC_ReverseCoil	183.5036	129.7033	181.1222	-0.3203	0.8084	0.4938	-0.7554	-0.5325	0.3818	0.5716	-0.2507	0.7813	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:23.241	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Subj1_visit4_PSC_ReverseCoil	183.5420	129.6709	181.0820	-0.3189	0.8087	0.4943	-0.7555	-0.5318	0.3826	0.5723	-0.2514	0.7806	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:23.743	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Subj1_visit4_PSC_ReverseCoil	183.7050	128.9966	180.7242	-0.3113	0.8098	0.4973	-0.7654	-0.5238	0.3739	0.5633	-0.2642	0.7829	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:33.838	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Subj1_visit4_PSC_ReverseCoil	183.2948	129.2159	181.1099	-0.3127	0.8118	0.4931	-0.7676	-0.5218	0.3722	0.5595	-0.2621	0.7863	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:34.339	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Subj1_visit4_PSC_ReverseCoil	183.5453	129.2522	180.9336	-0.3169	0.8112	0.4914	-0.7672	-0.5239	0.3700	0.5576	-0.2598	0.7884	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:34.841	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Subj1_visit4_PSC_ReverseCoil	183.5508	129.2736	180.9370	-0.3179	0.8101	0.4926	-0.7661	-0.5256	0.3700	0.5586	-0.2598	0.7877	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:35.342	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Subj1_visit4_PSC_ReverseCoil	183.4785	129.3553	181.0199	-0.3168	0.8092	0.4948	-0.7658	-0.5260	0.3700	0.5597	-0.2617	0.7863	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:35.844	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Subj1_visit4_PSC_ReverseCoil	183.4021	129.4432	181.1081	-0.3191	0.8096	0.4927	-0.7658	-0.5266	0.3693	0.5584	-0.2594	0.7880	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:36.443	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Subj1_visit4_PSC_ReverseCoil	183.2228	129.2290	181.1733	-0.3185	0.8092	0.4937	-0.7646	-0.5272	0.3708	0.5603	-0.2594	0.7866	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:37.042	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Subj1_visit4_PSC_ReverseCoil	183.4325	129.3913	181.0671	-0.3183	0.8104	0.4918	-0.7654	-0.5258	0.3711	0.5593	-0.2583	0.7877	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:37.543	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Subj1_visit4_PSC_ReverseCoil	183.8150	129.5372	180.8296	-0.3202	0.8078	0.4948	-0.7595	-0.5311	0.3756	0.5662	-0.2555	0.7836	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:47.736	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Subj1_visit4_PSC_ReverseCoil	183.6134	129.4423	180.9485	-0.3217	0.8068	0.4956	-0.7589	-0.5327	0.3746	0.5662	-0.2556	0.7836	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:48.238	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Subj1_visit4_PSC_ReverseCoil	183.7261	129.3280	180.8238	-0.3211	0.8083	0.4935	-0.7593	-0.5312	0.3759	0.5660	-0.2540	0.7843	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:48.739	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Subj1_visit4_PSC_ReverseCoil	183.5012	129.4279	181.0280	-0.3213	0.8072	0.4951	-0.7598	-0.5318	0.3740	0.5652	-0.2560	0.7842	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:49.241	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Subj1_visit4_PSC_ReverseCoil	183.6866	129.4983	180.9129	-0.3223	0.8078	0.4936	-0.7601	-0.5316	0.3736	0.5642	-0.2548	0.7853	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:49.742	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Subj1_visit4_PSC_ReverseCoil	183.6143	129.6484	181.0197	-0.3232	0.8069	0.4945	-0.7597	-0.5328	0.3728	0.5643	-0.2552	0.7852	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:50.243	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Subj1_visit4_PSC_ReverseCoil	183.6423	129.4858	180.9419	-0.3212	0.8076	0.4945	-0.7594	-0.5317	0.3750	0.5658	-0.2551	0.7841	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:50.745	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Subj1_visit4_PSC_ReverseCoil	183.5903	129.5157	180.9915	-0.3205	0.8087	0.4932	-0.7602	-0.5302	0.3755	0.5652	-0.2546	0.7847	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:24:51.344	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Subj1_visit4_PSC_ReverseCoil	183.4706	129.3686	181.0304	-0.3214	0.8088	0.4925	-0.7593	-0.5309	0.3763	0.5658	-0.2530	0.7848	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:01.634	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Subj1_visit4_PSC_ReverseCoil	183.5965	129.5752	181.0075	-0.3217	0.8090	0.4919	-0.7606	-0.5302	0.3746	0.5639	-0.2536	0.7859	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:02.135	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Subj1_visit4_PSC_ReverseCoil	183.4934	129.5020	181.0597	-0.3230	0.8081	0.4926	-0.7599	-0.5317	0.3740	0.5641	-0.2535	0.7858	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:02.637	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Subj1_visit4_PSC_ReverseCoil	183.4755	129.4431	181.0527	-0.3216	0.8089	0.4921	-0.7594	-0.5308	0.3763	0.5656	-0.2527	0.7850	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:03.138	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Subj1_visit4_PSC_ReverseCoil	183.3101	129.5014	181.1977	-0.3252	0.8086	0.4904	-0.7583	-0.5328	0.3756	0.5650	-0.2497	0.7864	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:03.639	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Subj1_visit4_PSC_ReverseCoil	183.2453	129.5337	181.2578	-0.3248	0.8095	0.4891	-0.7593	-0.5315	0.3755	0.5639	-0.2494	0.7873	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:04.141	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Subj1_visit4_PSC_ReverseCoil	183.3672	129.5794	181.1818	-0.3255	0.8099	0.4880	-0.7602	-0.5311	0.3743	0.5623	-0.2491	0.7885	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:04.642	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Subj1_visit4_PSC_ReverseCoil	183.4506	129.5541	181.1102	-0.3254	0.8099	0.4880	-0.7602	-0.5310	0.3743	0.5623	-0.2492	0.7885	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:05.143	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Subj1_visit4_PSC_ReverseCoil	183.6490	129.5673	180.9653	-0.3220	0.8115	0.4876	-0.7610	-0.5282	0.3766	0.5632	-0.2498	0.7877	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:15.544	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Subj1_visit4_PSC_ReverseCoil	183.5326	129.3939	180.9925	-0.3224	0.8104	0.4891	-0.7607	-0.5294	0.3757	0.5634	-0.2509	0.7872	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:16.046	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Subj1_visit4_PSC_ReverseCoil	183.6396	129.5210	180.9562	-0.3231	0.8106	0.4884	-0.7617	-0.5290	0.3740	0.5616	-0.2512	0.7884	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-20	11:25:16.547	TTL1	 AP Coil	0.0000	(null)	(null)	(null)	(null)	(null)
