# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 11	Session imported from “Hotspot+Block1.txt”	11	Sample 7	189.6601	128.2606	176.4800	-0.5720	0.6114	0.5469	-0.5035	-0.7880	0.3543	0.6476	-0.0727	0.7585	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:41:47.412	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	130.1969
Sample 12	Session imported from “Hotspot+Block1.txt”	12	Sample 7	183.2459	121.4824	178.8708	-0.5807	0.6055	0.5442	-0.5171	-0.7906	0.3279	0.6288	-0.0910	0.7722	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:41:52.644	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	138.1914
Sample 13	Session imported from “Hotspot+Block1.txt”	13	Sample 7	184.0659	132.0523	181.3668	-0.6260	0.5946	0.5046	-0.4815	-0.8037	0.3497	0.6134	-0.0241	0.7894	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:04.974	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	45.6831
Sample 14	Session imported from “Hotspot+Block1.txt”	14	Sample 7	187.5088	128.4467	177.9931	-0.6119	0.5992	0.5163	-0.4923	-0.7994	0.3444	0.6191	-0.0434	0.7841	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:09.802	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	43.3990
Sample 15	Session imported from “Hotspot+Block1.txt”	15	Sample 7	191.2335	134.1357	177.1330	-0.6055	0.6153	0.5048	-0.4915	-0.7880	0.3709	0.6260	-0.0235	0.7795	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:15.187	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 16	Session imported from “Hotspot+Block1.txt”	16	Sample 7	184.5267	131.4718	180.8821	-0.6363	0.5732	0.5163	-0.4783	-0.8182	0.3190	0.6053	-0.0440	0.7948	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:25.371	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	49.1093
Sample 17	Session imported from “Hotspot+Block1.txt”	17	Sample 7	189.4613	128.6023	176.7313	-0.5800	0.6071	0.5432	-0.4929	-0.7924	0.3593	0.6486	-0.0593	0.7588	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:30.351	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	68.5247
Sample 18	Session imported from “Hotspot+Block1.txt”	18	Sample 7	185.7055	123.1622	177.5423	-0.5722	0.6145	0.5431	-0.5203	-0.7839	0.3388	0.6339	-0.0887	0.7683	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:36.265	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	37.6886
Sample 19	Session imported from “Hotspot+Block1.txt”	19	Sample 7	180.2930	126.1957	182.6371	-0.5798	0.6248	0.5229	-0.5340	-0.7762	0.3353	0.6154	-0.0848	0.7837	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:40.956	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	114.2078
Sample 20	Session imported from “Hotspot+Block1.txt”	20	Sample 7	176.3978	132.2804	186.9345	-0.5807	0.6438	0.4982	-0.5489	-0.7616	0.3444	0.6012	-0.0735	0.7957	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:46.257	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	46.8252
Sample 21	Session imported from “Hotspot+Block1.txt”	21	Sample 7	179.9927	136.8467	185.3931	-0.5794	0.6457	0.4974	-0.5346	-0.7617	0.3661	0.6152	-0.0538	0.7865	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:51.711	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 22	Session imported from “Hotspot+Block1.txt”	22	Sample 7	184.0457	140.8804	183.0687	-0.5770	0.6553	0.4875	-0.5244	-0.7548	0.3939	0.6261	-0.0284	0.7792	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:42:57.333	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 23	Session imported from “Hotspot+Block1.txt”	23	Sample 7	184.2366	131.7154	181.1611	-0.5701	0.6333	0.5233	-0.5018	-0.7728	0.3885	0.6505	-0.0411	0.7584	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:07.867	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	109.6395
Sample 24	Session imported from “Hotspot+Block1.txt”	24	Sample 7	188.9429	127.8994	176.8379	-0.5444	0.6290	0.5550	-0.5150	-0.7729	0.3707	0.6621	-0.0840	0.7447	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:13.101	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	179.3062
Sample 25	Session imported from “Hotspot+Block1.txt”	25	Sample 24	189.0818	128.1958	176.8462	-0.5380	0.6366	0.5525	-0.5191	-0.7667	0.3779	0.6642	-0.0835	0.7429	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:24.035	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	34.2623
Sample 26	Session imported from “Hotspot+Block1.txt”	26	Sample 24	191.9953	125.5952	173.6624	-0.5119	0.6236	0.5908	-0.5178	-0.7728	0.3670	0.6854	-0.1180	0.7185	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:29.684	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 27	Session imported from “Hotspot+Block1.txt”	27	Sample 24	185.1789	122.0933	177.5737	-0.5066	0.6263	0.5926	-0.5579	-0.7621	0.3285	0.6573	-0.1642	0.7355	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:35.457	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	65.0984
Sample 28	Session imported from “Hotspot+Block1.txt”	28	Sample 24	184.8129	132.0168	180.8392	-0.5290	0.6383	0.5592	-0.5520	-0.7593	0.3445	0.6445	-0.1264	0.7541	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:41.342	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	42.2569
Sample 29	Session imported from “Hotspot+Block1.txt”	29	Sample 24	193.1631	133.2969	175.2893	-0.5117	0.6271	0.5873	-0.5134	-0.7713	0.3762	0.6889	-0.1090	0.7166	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:43:47.212	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 30	Session imported from “Hotspot+Block1.txt”	30	Sample 24	189.3449	127.5099	176.4390	-0.5338	0.6337	0.5599	-0.5249	-0.7674	0.3682	0.6630	-0.0973	0.7423	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:44:06.876	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	130.1969
Sample 31	Session imported from “Hotspot+Block1.txt”	31	Sample 24	192.2478	125.1573	173.2820	-0.5212	0.6288	0.5770	-0.5268	-0.7690	0.3622	0.6715	-0.1152	0.7320	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:44:12.175	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	73.0930
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Sample 24	186.0249	124.3053	177.6749	-0.5326	0.6281	0.5672	-0.5345	-0.7693	0.3500	0.6562	-0.1168	0.7455	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:44:17.562	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	174.7379
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Sample 24	187.8216	126.5017	177.1227	-0.5258	0.6340	0.5671	-0.5225	-0.7668	0.3729	0.6712	-0.1002	0.7344	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:44:23.280	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	82.2296
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 24	189.1040	127.9229	176.7378	-0.5455	0.6237	0.5598	-0.4993	-0.7783	0.3807	0.6732	-0.0718	0.7360	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:44:29.262	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	228.4156
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 24	179.1414	184.2760	176.9621	-0.6653	0.5454	0.5097	-0.3951	-0.8366	0.3794	0.6334	0.0510	0.7721	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:45:08.320	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 24	189.1307	128.4294	176.8936	-0.5440	0.6512	0.5291	-0.5524	-0.7526	0.3583	0.6316	-0.0974	0.7692	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:47:53.551	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	117.6340
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 24	189.6147	127.3793	176.2121	-0.5360	0.6419	0.5484	-0.5494	-0.7584	0.3507	0.6410	-0.1133	0.7591	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:48:03.724	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	34.2623
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 24	190.6445	127.9782	175.6691	-0.5352	0.6536	0.5351	-0.5441	-0.7513	0.3734	0.6461	-0.0913	0.7578	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:48:15.289	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 24	189.5739	127.5173	176.2887	-0.5155	0.6452	0.5639	-0.5306	-0.7571	0.3811	0.6728	-0.1027	0.7326	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:48:30.619	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 24	189.8029	127.8203	176.2261	-0.5369	0.6412	0.5482	-0.5269	-0.7624	0.3757	0.6589	-0.0871	0.7472	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:00.625	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	261.5359
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 24	189.7272	127.8804	176.3016	-0.5041	0.6476	0.5714	-0.5334	-0.7538	0.3837	0.6792	-0.1114	0.7254	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:06.761	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	11.4208
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 24	190.0227	127.5998	175.9913	-0.5227	0.6419	0.5610	-0.5078	-0.7630	0.4000	0.6848	-0.0758	0.7248	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:17.028	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	43.3990
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 24	189.6060	127.4307	176.2360	-0.5356	0.6292	0.5632	-0.4986	-0.7739	0.3905	0.6816	-0.0717	0.7282	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:24.656	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	101.6449
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 24	189.9435	127.6069	176.0511	-0.5191	0.6255	0.5825	-0.5141	-0.7729	0.3719	0.6828	-0.1064	0.7228	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:31.029	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 24	189.7194	127.8594	176.3001	-0.5368	0.6119	0.5809	-0.5189	-0.7823	0.3445	0.6653	-0.1165	0.7375	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:40.228	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	76.5192
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 24	189.8512	128.0583	176.2723	-0.5410	0.6163	0.5724	-0.5218	-0.7796	0.3462	0.6596	-0.1114	0.7433	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:49:46.183	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 24	189.3562	128.1535	176.6468	-0.5581	0.6529	0.5121	-0.5268	-0.7556	0.3892	0.6411	-0.0526	0.7657	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:51:52.730	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	77.6613
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 24	189.8130	127.3146	176.0460	-0.5454	0.6628	0.5130	-0.5391	-0.7461	0.3908	0.6418	-0.0634	0.7643	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:51:59.506	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	11.4208
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 24	189.1846	127.7181	176.6155	-0.5595	0.6444	0.5212	-0.5197	-0.7627	0.3850	0.6456	-0.0555	0.7616	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:06.828	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 24	189.0455	127.0296	176.4780	-0.5474	0.6440	0.5345	-0.5182	-0.7623	0.3878	0.6572	-0.0647	0.7510	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:13.467	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 24	189.6947	127.6525	176.2473	-0.5457	0.6404	0.5404	-0.5184	-0.7647	0.3827	0.6584	-0.0713	0.7493	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:18.865	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 24	188.7674	127.5350	176.8324	-0.5420	0.6435	0.5405	-0.5330	-0.7605	0.3709	0.6497	-0.0871	0.7552	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:30.983	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	210.1423
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 24	189.2422	127.5265	176.5129	-0.5397	0.6482	0.5372	-0.5224	-0.7582	0.3901	0.6602	-0.0701	0.7478	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:36.090	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	43.3990
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 24	189.4811	126.8445	176.1238	-0.5391	0.6534	0.5314	-0.5193	-0.7546	0.4011	0.6631	-0.0597	0.7461	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:43.659	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 24	189.1681	126.8092	176.3228	-0.5493	0.6396	0.5378	-0.5053	-0.7668	0.3958	0.6655	-0.0543	0.7444	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:49.072	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 24	189.5890	127.4918	176.2692	-0.5490	0.6434	0.5335	-0.5073	-0.7638	0.3991	0.6643	-0.0515	0.7457	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:52:55.821	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	53.6777
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 24	189.1520	126.8393	176.3435	-0.5497	0.6430	0.5333	-0.5164	-0.7634	0.3882	0.6567	-0.0620	0.7516	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:11.466	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 24	188.8704	127.5767	176.7777	-0.5610	0.6366	0.5292	-0.5163	-0.7687	0.3774	0.6471	-0.0615	0.7599	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:16.878	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 24	189.2175	127.4638	176.5085	-0.5619	0.6346	0.5306	-0.5077	-0.7710	0.3845	0.6531	-0.0533	0.7554	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:22.348	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 24	190.0414	127.7430	176.0266	-0.5598	0.6287	0.5397	-0.5132	-0.7745	0.3699	0.6506	-0.0699	0.7562	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:27.930	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	36.5465
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 24	189.0815	128.0632	176.8008	-0.5659	0.6257	0.5370	-0.5151	-0.7768	0.3622	0.6438	-0.0716	0.7619	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:35.554	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	58.2460
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 24	189.0759	127.7747	176.7069	-0.5607	0.6331	0.5337	-0.5193	-0.7709	0.3689	0.6450	-0.0703	0.7610	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:41.188	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	47.9673
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 24	189.2590	128.4752	176.8228	-0.5468	0.6457	0.5329	-0.5123	-0.7615	0.3970	0.6622	-0.0559	0.7472	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:52.150	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	47.9673
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 24	188.5737	127.7230	177.0263	-0.5406	0.6448	0.5403	-0.5098	-0.7620	0.3993	0.6692	-0.0596	0.7407	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	10:53:58.551	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	46.8252
Sample 65	Session imported from “Hotspot+Block1.txt”	65	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:21.658	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 66	Session imported from “Hotspot+Block1.txt”	66	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:22.159	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 67	Session imported from “Hotspot+Block1.txt”	67	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:22.661	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 68	Session imported from “Hotspot+Block1.txt”	68	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:23.162	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 69	Session imported from “Hotspot+Block1.txt”	69	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:23.761	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 70	Session imported from “Hotspot+Block1.txt”	70	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:24.262	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 71	Session imported from “Hotspot+Block1.txt”	71	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:24.762	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 72	Session imported from “Hotspot+Block1.txt”	72	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:50:25.361	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 73	Session imported from “Hotspot+Block1.txt”	73	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:51:35.437	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 74	Session imported from “Hotspot+Block1.txt”	74	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:51:52.621	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 75	Session imported from “Hotspot+Block1.txt”	75	PMCtrajectory	174.7789	81.2859	170.1011	-0.6665	0.7085	0.2320	-0.3001	-0.5398	0.7865	0.6825	0.4546	0.5724	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-06	11:52:55.751	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
