# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 11	Session imported from “Hotspot+Block1.txt”	11	Sample 6	178.9698	125.8902	177.9118	-0.4126	0.7101	0.5706	-0.7012	-0.6474	0.2986	0.5814	-0.2769	0.7650	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:07:06.836	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 12	Session imported from “Hotspot+Block1.txt”	12	Sample 11	188.1626	135.0634	172.6761	-0.4339	0.7244	0.5358	-0.6721	-0.6562	0.3430	0.6000	-0.2113	0.7716	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:07:35.288	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	31.9782
Sample 13	Session imported from “Hotspot+Block1.txt”	13	Sample 11	191.4632	125.6219	165.0788	-0.4222	0.7071	0.5673	-0.6686	-0.6655	0.3318	0.6121	-0.2392	0.7537	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:07:40.992	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 14	Session imported from “Hotspot+Block1.txt”	14	Sample 11	186.5965	114.1998	165.7227	-0.4069	0.6882	0.6007	-0.6708	-0.6715	0.3149	0.6201	-0.2748	0.7349	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:07:46.850	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 15	Session imported from “Hotspot+Block1.txt”	15	Sample 11	177.7643	110.7312	174.3160	-0.3917	0.6831	0.6164	-0.7101	-0.6504	0.2696	0.5851	-0.3321	0.7399	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:07:54.986	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 16	Session imported from “Hotspot+Block1.txt”	16	Sample 11	169.9694	114.9444	181.8760	-0.4057	0.6830	0.6074	-0.7079	-0.6552	0.2639	0.5782	-0.3229	0.7493	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:08:01.984	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 17	Session imported from “Hotspot+Block1.txt”	17	Sample 11	166.2204	127.9830	187.5648	-0.3949	0.7541	0.5248	-0.7599	-0.5891	0.2747	0.5163	-0.2903	0.8057	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:08:24.665	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 18	Session imported from “Hotspot+Block1.txt”	18	Sample 11	171.8337	137.0250	186.4146	-0.4233	0.7335	0.5318	-0.7409	-0.6181	0.2628	0.5215	-0.2828	0.8051	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:08:30.217	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 19	Session imported from “Hotspot+Block1.txt”	19	Sample 18	178.1626	141.9142	183.4180	-0.4167	0.7690	0.4848	-0.7388	-0.5972	0.3122	0.5296	-0.2281	0.8170	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:08:54.528	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	42.2569
Sample 20	Session imported from “Hotspot+Block1.txt”	20	Sample 18	176.9287	128.3736	180.4405	-0.4197	0.7418	0.5230	-0.7237	-0.6213	0.3005	0.5479	-0.2524	0.7976	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:08:59.356	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 21	Session imported from “Hotspot+Block1.txt”	21	Sample 18	169.5901	124.6728	184.7569	-0.4116	0.7460	0.5235	-0.7435	-0.6071	0.2805	0.5271	-0.2738	0.8045	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:09:05.784	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 22	Session imported from “Hotspot+Block1.txt”	22	Sample 18	172.8979	136.0652	185.5748	-0.3991	0.7573	0.5169	-0.7364	-0.6006	0.3113	0.5462	-0.2564	0.7974	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:09:28.463	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 23	Session imported from “Hotspot+Block1.txt”	23	Sample 18	180.7181	142.5529	181.6351	-0.3985	0.7486	0.5299	-0.7411	-0.6032	0.2949	0.5404	-0.2752	0.7951	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:09:34.365	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	41.1148
Sample 24	Session imported from “Hotspot+Block1.txt”	24	Sample 18	178.7119	126.5387	178.3486	-0.4022	0.7227	0.5620	-0.7327	-0.6222	0.2757	0.5490	-0.3009	0.7798	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:09:38.762	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 25	Session imported from “Hotspot+Block1.txt”	25	Sample 18	172.5195	136.9598	185.9823	-0.4348	0.7404	0.5126	-0.6967	-0.6372	0.3294	0.5705	-0.2139	0.7929	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:10:46.928	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	77.6613
Sample 26	Session imported from “Hotspot+Block1.txt”	26	Sample 18	180.7439	144.7436	181.7807	-0.4187	0.7525	0.5084	-0.6892	-0.6278	0.3617	0.5914	-0.1989	0.7815	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:10:53.121	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	35.4044
Sample 27	Session imported from “Hotspot+Block1.txt”	27	Sample 18	178.7025	127.0150	178.5142	-0.4270	0.7263	0.5387	-0.6831	-0.6494	0.3341	0.5925	-0.2253	0.7734	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:10:58.353	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	138.1914
Sample 28	Session imported from “Hotspot+Block1.txt”	28	Sample 27	179.1459	126.4676	177.9548	-0.3465	0.8022	0.4863	-0.7357	-0.5540	0.3897	0.5820	-0.2227	0.7821	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:11:21.797	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	292.3719
Sample 29	Session imported from “Hotspot+Block1.txt”	29	Sample 27	188.8495	134.7359	171.7303	-0.3513	0.7944	0.4954	-0.7079	-0.5717	0.4147	0.6127	-0.2050	0.7633	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:11:27.780	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	47.9673
Sample 30	Session imported from “Hotspot+Block1.txt”	30	Sample 27	184.1609	115.2364	168.9815	-0.3581	0.7539	0.5508	-0.6942	-0.6095	0.3829	0.6244	-0.2452	0.7416	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:11:34.545	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 31	Session imported from “Hotspot+Block1.txt”	31	Sample 27	166.9627	117.3669	184.6273	-0.3422	0.8038	0.4867	-0.7267	-0.5547	0.4051	0.5956	-0.2151	0.7739	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:11:44.336	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Sample 27	173.6871	139.9106	185.8781	-0.3188	0.8268	0.4634	-0.7432	-0.5215	0.4192	0.5882	-0.2108	0.7807	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:11:51.085	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	77.6613
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Sample 27	178.8707	126.9682	178.3556	-0.3021	0.8264	0.4751	-0.7365	-0.5188	0.4341	0.6052	-0.2188	0.7654	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:09.104	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	59.3881
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 27	186.0082	132.0984	173.9271	-0.3087	0.8142	0.4917	-0.7253	-0.5359	0.4321	0.6153	-0.2232	0.7560	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:15.145	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	53.6777
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 27	182.9017	119.6015	172.1442	-0.3185	0.7820	0.5358	-0.7101	-0.5713	0.4117	0.6280	-0.2493	0.7372	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:21.948	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 27	171.5943	120.8679	182.4210	-0.2952	0.7920	0.5344	-0.7308	-0.5474	0.4078	0.6155	-0.2701	0.7404	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:26.693	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 27	179.0296	126.4403	178.0448	-0.3102	0.8375	0.4498	-0.7335	-0.5118	0.4471	0.6047	-0.1913	0.7731	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:45.810	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	154.1805
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 27	188.1024	133.3478	171.9607	-0.2942	0.8461	0.4444	-0.7264	-0.5002	0.4714	0.6211	-0.1841	0.7618	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:50.778	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	52.5356
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 27	183.1052	116.4428	170.5559	-0.3024	0.8213	0.4838	-0.7166	-0.5305	0.4527	0.6285	-0.2098	0.7490	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:55.312	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 27	169.8589	120.3678	183.5497	-0.2762	0.8386	0.4695	-0.7452	-0.4954	0.4464	0.6069	-0.2266	0.7618	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:12:58.872	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	28.5519
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 27	175.1358	139.8895	184.9939	-0.2398	0.8609	0.4486	-0.7707	-0.4498	0.4513	0.5903	-0.2376	0.7714	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:13:05.204	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 27	178.8846	126.8762	178.3134	-0.3343	0.8123	0.4780	-0.7319	-0.5433	0.4114	0.5938	-0.2123	0.7761	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:13:16.437	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	73.0930
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 27	178.3699	127.0247	178.7993	-0.3122	0.8284	0.4650	-0.7267	-0.5235	0.4448	0.6119	-0.1991	0.7655	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:13:33.245	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	358.6125
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 43	178.7248	126.9905	178.4871	-0.3124	0.8203	0.4790	-0.7352	-0.5281	0.4249	0.6015	-0.2194	0.7681	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:15:16.680	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	86.7979
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 43	178.5815	126.9166	178.5846	-0.3153	0.8265	0.4663	-0.7374	-0.5227	0.4279	0.5974	-0.2089	0.7743	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:15:32.053	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 43	179.0901	126.8327	178.1243	-0.3262	0.8192	0.4717	-0.7290	-0.5357	0.4262	0.6018	-0.2048	0.7719	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:15:42.596	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	71.9509
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 43	178.1956	126.6406	178.8204	-0.3190	0.8242	0.4679	-0.7208	-0.5315	0.4448	0.6153	-0.1954	0.7637	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:16:00.123	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 43	178.4371	126.8492	178.6851	-0.3260	0.8205	0.4696	-0.7216	-0.5369	0.4370	0.6107	-0.1964	0.7671	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:16:13.713	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 43	178.5116	126.8743	178.6300	-0.3003	0.8308	0.4686	-0.7281	-0.5170	0.4500	0.6162	-0.2061	0.7602	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:16:25.387	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 43	178.6165	126.6527	178.4675	-0.3050	0.8324	0.4626	-0.7260	-0.5176	0.4528	0.6164	-0.1978	0.7622	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:16:39.743	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 43	178.4891	126.5597	178.5451	-0.3229	0.8187	0.4748	-0.7265	-0.5359	0.4300	0.6065	-0.2061	0.7679	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:16:50.342	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	101.6449
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 43	178.8874	126.9324	178.3297	-0.3159	0.8247	0.4690	-0.7317	-0.5265	0.4329	0.6040	-0.2064	0.7698	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:17:00.494	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 43	178.5062	126.8556	178.6284	-0.3138	0.8268	0.4668	-0.7310	-0.5241	0.4369	0.6059	-0.2041	0.7689	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:17:12.687	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	121.0603
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 43	178.5086	126.9928	178.6718	-0.3171	0.8249	0.4680	-0.7283	-0.5279	0.4370	0.6075	-0.2023	0.7681	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:17:32.509	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	60.5301
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 43	178.3771	127.0945	178.8156	-0.3189	0.8254	0.4658	-0.7311	-0.5270	0.4333	0.6031	-0.2024	0.7715	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:17:40.554	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	114.2078
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 43	178.7127	126.9061	178.4695	-0.3221	0.8248	0.4648	-0.7338	-0.5277	0.4279	0.5982	-0.2032	0.7752	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:17:53.947	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	55.9618
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 43	178.3923	126.7480	178.6897	-0.3295	0.8144	0.4777	-0.7232	-0.5430	0.4268	0.6070	-0.2048	0.7679	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:18:04.921	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	36.5465
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 43	178.0673	126.9222	179.0165	-0.3060	0.8242	0.4765	-0.7268	-0.5255	0.4423	0.6149	-0.2110	0.7598	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:18:43.059	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 43	178.4490	126.8129	178.6629	-0.3017	0.8269	0.4745	-0.7172	-0.5248	0.4585	0.6282	-0.2020	0.7514	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:18:53.829	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	35.4044
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 43	178.4550	127.0706	178.7431	-0.3119	0.8228	0.4751	-0.7202	-0.5309	0.4466	0.6197	-0.2029	0.7582	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:01.146	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	29.6940
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 43	178.5376	126.9071	178.6188	-0.3082	0.8220	0.4789	-0.7191	-0.5309	0.4484	0.6228	-0.2062	0.7547	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:12.080	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	118.7761
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 43	178.4917	127.1620	178.7421	-0.3073	0.8227	0.4782	-0.7202	-0.5295	0.4482	0.6220	-0.2067	0.7553	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:19.635	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	59.3881
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 43	178.2821	126.7314	178.7780	-0.3071	0.8256	0.4733	-0.7229	-0.5258	0.4482	0.6189	-0.2045	0.7584	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:27.051	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	70.8088
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 43	178.0223	126.8865	179.0423	-0.3061	0.8262	0.4730	-0.7211	-0.5256	0.4514	0.6215	-0.2029	0.7566	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:35.357	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 43	178.4157	126.8515	178.7041	-0.3034	0.8272	0.4730	-0.7233	-0.5231	0.4507	0.6203	-0.2054	0.7570	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:43.660	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 43	178.4318	126.9400	178.7196	-0.2950	0.8320	0.4698	-0.7257	-0.5150	0.4563	0.6216	-0.2063	0.7557	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:19:53.495	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 43	179.0461	127.0724	178.2409	-0.2997	0.8413	0.4499	-0.7318	-0.5053	0.4573	0.6121	-0.1922	0.7671	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:20:36.641	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 43	178.6555	126.8133	178.4874	-0.3225	0.8295	0.4560	-0.7178	-0.5284	0.4535	0.6171	-0.1811	0.7658	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:20:51.668	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 43	178.3707	126.7527	178.7097	-0.3082	0.8338	0.4581	-0.7311	-0.5157	0.4467	0.6087	-0.1972	0.7685	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:21:07.876	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	11.4208
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 43	178.6264	126.9308	178.5510	-0.3075	0.8298	0.4657	-0.7319	-0.5190	0.4415	0.6081	-0.2051	0.7669	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:21:22.608	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 43	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:21:55.185	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 43	178.6374	126.4854	178.3943	-0.3045	0.8321	0.4636	-0.7253	-0.5180	0.4534	0.6174	-0.1982	0.7613	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:22:23.725	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 43	178.2971	126.8488	178.8032	-0.3226	0.8318	0.4518	-0.7228	-0.5246	0.4498	0.6111	-0.1815	0.7704	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:22:33.684	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 74	Session imported from “Hotspot+Block1.txt”	74	PSC_2.5mm	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:50:59.586	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 75	Session imported from “Hotspot+Block1.txt”	75	PSC_2.5mm	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-23	10:51:00.184	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
