# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 11	Session imported from “Hotspot+Block1.txt”	11	(null)	165.3521	129.5534	198.5698	-0.6492	0.6395	0.4118	-0.5164	-0.7681	0.3787	0.5585	0.0332	0.8289	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:01.123	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	164.4592
Sample 12	Session imported from “Hotspot+Block1.txt”	12	(null)	169.6456	132.9298	196.9035	-0.4485	0.8068	0.3847	-0.6301	-0.5906	0.5042	0.6340	-0.0163	0.7732	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:11.941	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	94.7925
Sample 13	Session imported from “Hotspot+Block1.txt”	13	(null)	176.8487	149.5670	192.8800	-0.6318	0.7183	0.2914	-0.4788	-0.6573	0.5820	0.6096	0.2282	0.7592	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:29.460	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	113.0657
Sample 14	Session imported from “Hotspot+Block1.txt”	14	(null)	172.0940	150.5655	196.2952	-0.6843	0.6897	0.2368	-0.4988	-0.6796	0.5379	0.5319	0.2500	0.8091	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:34.710	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	127.9127
Sample 15	Session imported from “Hotspot+Block1.txt”	15	(null)	167.7140	132.2934	197.5967	-0.6372	0.7102	0.2992	-0.5436	-0.6894	0.4788	0.5463	0.1424	0.8254	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:43.747	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	117.6340
Sample 16	Session imported from “Hotspot+Block1.txt”	16	(null)	176.3194	135.4552	192.8088	-0.6018	0.7261	0.3324	-0.5256	-0.6735	0.5197	0.6013	0.1380	0.7870	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:40:48.399	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	138.1914
Sample 17	Session imported from “Hotspot+Block1.txt”	17	Sample 16	176.3582	135.7212	192.8116	-0.5712	0.7630	0.3026	-0.5387	-0.6266	0.5632	0.6193	0.1587	0.7689	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:41:24.718	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	140.4756
Sample 18	Session imported from “Hotspot+Block1.txt”	18	Sample 16	176.7216	133.7214	192.2558	-0.5179	0.7623	0.3882	-0.5553	-0.6448	0.5252	0.6507	0.0564	0.7573	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:41:35.689	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	188.4428
Sample 19	Session imported from “Hotspot+Block1.txt”	19	Sample 16	181.0296	141.0082	189.3866	-0.5893	0.7476	0.3063	-0.5162	-0.6401	0.5691	0.6215	0.1773	0.7631	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:41:42.942	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	185.0166
Sample 20	Session imported from “Hotspot+Block1.txt”	20	Sample 16	172.0322	130.5624	195.4820	-0.5927	0.7414	0.3146	-0.5505	-0.6581	0.5137	0.5879	0.1313	0.7982	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:41:49.281	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	161.0330
Sample 21	Session imported from “Hotspot+Block1.txt”	21	Sample 16	173.3456	143.8963	195.7416	-0.5953	0.7587	0.2646	-0.5415	-0.6221	0.5655	0.5936	0.1934	0.7812	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:42:03.385	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	162.1751
Sample 22	Session imported from “Hotspot+Block1.txt”	22	Sample 16	179.1586	131.9588	190.3250	-0.5646	0.7559	0.3313	-0.5430	-0.6425	0.5407	0.6216	0.1254	0.7732	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:42:09.956	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	188.4428
Sample 23	Session imported from “Hotspot+Block1.txt”	23	Sample 22	178.9192	132.3326	190.5144	-0.5843	0.7239	0.3668	-0.5229	-0.6815	0.5120	0.6206	0.1074	0.7767	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:42:31.459	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	222.7052
Sample 24	Session imported from “Hotspot+Block1.txt”	24	Sample 22	176.7528	129.0317	191.9404	-0.6023	0.7103	0.3642	-0.5288	-0.6968	0.4845	0.5980	0.0992	0.7954	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:42:37.587	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	203.2899
Sample 25	Session imported from “Hotspot+Block1.txt”	25	Sample 22	183.5361	138.1655	187.1309	-0.6284	0.6973	0.3447	-0.4950	-0.7003	0.5143	0.6001	0.1526	0.7853	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:42:43.574	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	155.3226
Sample 26	Session imported from “Hotspot+Block1.txt”	26	Sample 22	179.7871	132.4082	189.7144	-0.5787	0.7584	0.3000	-0.5522	-0.6351	0.5401	0.6001	0.1469	0.7863	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:43:00.620	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	220.4210
Sample 27	Session imported from “Hotspot+Block1.txt”	27	Sample 22	176.7352	128.2435	191.8957	-0.6176	0.7151	0.3273	-0.5377	-0.6877	0.4878	0.5739	0.1253	0.8093	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:43:12.681	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	252.3992
Sample 28	Session imported from “Hotspot+Block1.txt”	28	Sample 22	182.7058	128.4617	186.7911	-0.6201	0.6974	0.3592	-0.5157	-0.7075	0.4833	0.5912	0.1145	0.7984	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:43:19.879	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	230.6997
Sample 29	Session imported from “Hotspot+Block1.txt”	29	Sample 22	176.7020	137.7230	192.7759	-0.6166	0.7173	0.3245	-0.5280	-0.6825	0.5053	0.5839	0.1402	0.7996	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:43:26.843	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	263.8200
Sample 30	Session imported from “Hotspot+Block1.txt”	30	Sample 29	177.4948	136.3574	191.9400	-0.6154	0.7363	0.2815	-0.5486	-0.6565	0.5178	0.5660	0.1642	0.8079	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:43:52.508	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	214.7106
Sample 31	Session imported from “Hotspot+Block1.txt”	31	Sample 29	180.5930	141.8835	189.8033	-0.6165	0.7417	0.2642	-0.4972	-0.6269	0.5999	0.6106	0.2385	0.7552	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:01.251	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	173.5958
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Sample 29	173.2048	132.5878	194.7240	-0.6291	0.7297	0.2678	-0.5119	-0.6482	0.5637	0.5849	0.2175	0.7814	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:07.909	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	123.3444
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Sample 29	180.3796	132.9834	189.1344	-0.6338	0.7186	0.2862	-0.5010	-0.6633	0.5560	0.5893	0.2090	0.7804	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:13.981	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	130.1969
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 29	174.4135	143.8654	194.9841	-0.6511	0.7135	0.2587	-0.4935	-0.6570	0.5700	0.5767	0.2435	0.7799	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:20.163	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	149.6122
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 29	176.9395	137.7092	192.5389	-0.6489	0.6684	0.3637	-0.4641	-0.7264	0.5069	0.6030	0.1601	0.7815	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:35.414	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	123.3444
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 29	180.6493	141.6044	189.7493	-0.6479	0.6722	0.3583	-0.4686	-0.7226	0.5083	0.6006	0.1614	0.7831	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:44:42.835	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	173.5959
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 36	180.8700	140.7788	189.4823	-0.6548	0.6602	0.3679	-0.4502	-0.7317	0.5118	0.6071	0.1695	0.7763	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:13.593	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	223.8473
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 36	178.5106	136.8414	190.9917	-0.6827	0.6340	0.3632	-0.4509	-0.7567	0.4734	0.5750	0.1594	0.8025	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:19.108	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	226.1314
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 36	184.5530	146.0454	187.5186	-0.6971	0.6223	0.3561	-0.4098	-0.7534	0.5143	0.5883	0.2126	0.7802	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:25.040	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	212.4265
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 36	177.9730	145.1308	191.6815	-0.6995	0.6346	0.3286	-0.4263	-0.7396	0.5208	0.5735	0.2242	0.7879	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:31.055	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	207.8582
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 36	184.4671	138.4010	186.4980	-0.6421	0.6733	0.3667	-0.4411	-0.7156	0.5416	0.6270	0.1860	0.7565	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:37.028	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	177.0221
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 36	181.0647	141.3476	189.3998	-0.6688	0.6606	0.3411	-0.4698	-0.7311	0.4947	0.5762	0.1706	0.7993	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:45:43.628	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	206.7161
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 36	180.8812	141.5145	189.5604	-0.6345	0.6983	0.3313	-0.4849	-0.6934	0.5329	0.6019	0.1775	0.7786	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:07.172	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	214.7106
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 36	184.5796	146.3468	187.5383	-0.6490	0.6856	0.3299	-0.4567	-0.6978	0.5518	0.6085	0.2074	0.7660	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:14.998	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	227.2735
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 36	181.1825	141.8408	189.3674	-0.6463	0.6841	0.3380	-0.4774	-0.7081	0.5203	0.5953	0.1749	0.7842	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:26.544	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	221.5631
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 36	184.3683	145.1147	187.5187	-0.6807	0.6890	0.2488	-0.4854	-0.6786	0.5512	0.5486	0.2544	0.7964	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:41.725	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	174.7379
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 36	183.6789	138.1142	187.0138	-0.5951	0.7301	0.3359	-0.5102	-0.6661	0.5440	0.6210	0.1524	0.7689	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:47.852	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	182.7325
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 36	177.8887	138.2603	191.6177	-0.6229	0.7215	0.3022	-0.5316	-0.6739	0.5131	0.5739	0.1590	0.8034	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:46:53.602	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	190.7270
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 36	177.8935	147.6544	191.9666	-0.6367	0.7196	0.2771	-0.5191	-0.6657	0.5361	0.5702	0.1975	0.7974	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:47:01.218	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	197.5795
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 36	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:47:25.818	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 36	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:47:26.779	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 36	180.7791	141.7739	189.6695	-0.6685	0.6395	0.3796	-0.4400	-0.7516	0.4914	0.5996	0.1615	0.7838	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:47:35.597	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	234.1260
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 36	178.5758	137.5568	190.9537	-0.6853	0.6278	0.3689	-0.4433	-0.7616	0.4726	0.5777	0.1603	0.8003	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:47:43.660	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	237.5522
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 53	178.4230	137.7920	191.1037	-0.7073	0.5845	0.3976	-0.3868	-0.7908	0.4744	0.5917	0.1817	0.7854	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:49:35.092	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	224.9893
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 53	178.6546	137.4737	190.8775	-0.7392	0.5474	0.3923	-0.3527	-0.8109	0.4669	0.5737	0.2068	0.7925	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:49:53.273	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	274.0987
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 53	178.8459	137.6560	190.7048	-0.7394	0.5564	0.3790	-0.3632	-0.8037	0.4713	0.5669	0.2108	0.7964	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:50:28.218	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	314.0714
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 53	179.1754	137.2161	190.3729	-0.7583	0.5239	0.3881	-0.3399	-0.8256	0.4503	0.5563	0.2095	0.8041	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:50:45.242	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	304.9348
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 53	178.9204	138.0316	190.6568	-0.7052	0.6162	0.3506	-0.4324	-0.7657	0.4761	0.5619	0.1842	0.8065	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:02.589	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	292.3719
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 53	178.8137	137.6562	190.7348	-0.7040	0.6143	0.3562	-0.4266	-0.7669	0.4794	0.5677	0.1856	0.8020	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:12.912	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	278.6670
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 53	178.7036	137.1659	190.8219	-0.7001	0.6203	0.3537	-0.4283	-0.7611	0.4871	0.5714	0.1895	0.7985	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:21.215	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	314.0714
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 53	178.7299	137.3016	190.8017	-0.6976	0.6196	0.3598	-0.4232	-0.7615	0.4909	0.5782	0.1902	0.7934	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:29.395	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	306.0769
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 53	178.5323	137.4994	190.9924	-0.6912	0.6229	0.3665	-0.4244	-0.7603	0.4917	0.5849	0.1843	0.7899	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:39.036	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	304.9348
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 53	178.3015	137.6751	191.2135	-0.6866	0.6246	0.3721	-0.4236	-0.7596	0.4935	0.5909	0.1812	0.7861	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:47.282	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	291.2299
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 53	178.2745	137.4830	191.2325	-0.6884	0.6244	0.3691	-0.4224	-0.7588	0.4958	0.5897	0.1854	0.7861	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:51:55.766	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	279.8091
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 53	178.5645	137.6882	190.9684	-0.6802	0.6355	0.3653	-0.4412	-0.7529	0.4884	0.5854	0.1710	0.7925	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:52:04.851	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	288.9457
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 53	178.6528	137.9707	190.9006	-0.6824	0.6323	0.3667	-0.4311	-0.7533	0.4967	0.5903	0.1809	0.7867	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:52:14.355	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	295.7982
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 53	178.4464	137.4533	191.0711	-0.7430	0.5536	0.3762	-0.3668	-0.8069	0.4629	0.5598	0.2059	0.8026	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:52:45.143	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	222.7052
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 53	178.6166	137.9508	190.9329	-0.7484	0.5345	0.3927	-0.3533	-0.8223	0.4460	0.5613	0.1951	0.8043	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:52:53.812	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	142.7597
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 53	178.6447	137.7659	190.8960	-0.7445	0.5394	0.3933	-0.3446	-0.8151	0.4657	0.5718	0.2112	0.7927	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:01.546	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	102.7870
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 53	178.4990	137.7175	191.0304	-0.7469	0.5195	0.4151	-0.3406	-0.8350	0.4322	0.5711	0.1814	0.8006	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:10.587	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	97.0766
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 53	178.6552	137.2022	190.8682	-0.7379	0.5591	0.3781	-0.3699	-0.8036	0.4663	0.5645	0.2042	0.7998	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:21.468	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	105.0712
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 53	178.5008	137.1225	191.0098	-0.7470	0.5473	0.3773	-0.3593	-0.8100	0.4635	0.5593	0.2107	0.8017	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:29.310	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	517.3613
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 53	178.8718	137.8120	190.6881	-0.7516	0.5367	0.3835	-0.3819	-0.8281	0.4104	0.5378	0.1620	0.8273	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:37.738	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	148.4701
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample 53	178.4116	137.7780	191.1139	-0.7455	0.5199	0.4170	-0.3347	-0.8331	0.4404	0.5764	0.1887	0.7951	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:45.961	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	131.3390
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample 53	178.5500	137.4038	190.9729	-0.7415	0.5205	0.4233	-0.3281	-0.8317	0.4479	0.5852	0.1932	0.7875	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-17	10:53:54.708	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	158.7488
