# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 19	170.9318	139.6619	196.3214	-0.5876	0.7305	0.3479	-0.5520	-0.6763	0.4878	0.5916	0.0946	0.8006	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:10:59.912	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	76.5192
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 19	171.0830	139.7452	196.2525	-0.5807	0.7342	0.3516	-0.5526	-0.6727	0.4921	0.5978	0.0915	0.7964	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:08.873	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	82.2296
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 19	171.1744	140.1380	196.2229	-0.5873	0.7247	0.3603	-0.5513	-0.6842	0.4775	0.5926	0.0818	0.8014	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:16.440	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	107.3553
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 19	171.1102	139.9464	196.2466	-0.5846	0.7281	0.3579	-0.5455	-0.6793	0.4910	0.6006	0.0918	0.7943	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:23.631	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	236.4101
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 19	171.5130	140.0732	196.0597	-0.5871	0.7298	0.3503	-0.5466	-0.6766	0.4934	0.5971	0.0982	0.7961	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:31.378	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	219.2790
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 19	171.0769	139.7963	196.2572	-0.5911	0.7217	0.3603	-0.5432	-0.6863	0.4837	0.5963	0.0902	0.7977	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:38.971	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	169.0275
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 19	171.2721	139.7944	196.1644	-0.5978	0.7188	0.3550	-0.5385	-0.6881	0.4863	0.5938	0.0995	0.7984	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:46.619	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	110.7816
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 19	170.8385	139.8736	196.3731	-0.5948	0.7207	0.3561	-0.5351	-0.6855	0.4936	0.5999	0.1031	0.7934	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:11:54.031	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	121.0603
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 19	171.2029	139.2557	196.1769	-0.6040	0.7125	0.3571	-0.5295	-0.6936	0.4884	0.5957	0.1059	0.7962	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:05.806	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	218.1369
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 19	171.3419	140.0050	196.1386	-0.5990	0.7167	0.3573	-0.5314	-0.6895	0.4922	0.5991	0.1049	0.7938	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:13.258	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	142.7597
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 19	171.3254	139.8491	196.1410	-0.5982	0.7174	0.3570	-0.5289	-0.6882	0.4967	0.6020	0.1083	0.7911	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:21.034	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	134.7652
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 19	171.1146	139.5786	196.2316	-0.5947	0.7219	0.3540	-0.5261	-0.6823	0.5076	0.6079	0.1156	0.7855	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:30.188	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	172.4538
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 19	171.4956	139.4753	196.0434	-0.5913	0.7183	0.3665	-0.5358	-0.6896	0.4871	0.6027	0.0917	0.7927	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:37.950	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	203.2899
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 19	171.2207	139.8236	196.1898	-0.5846	0.7224	0.3692	-0.5313	-0.6848	0.4988	0.6132	0.0954	0.7842	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:44.751	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	131.3390
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 19	171.1756	139.6945	196.2067	-0.5885	0.7209	0.3659	-0.5186	-0.6838	0.5133	0.6203	0.1123	0.7763	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:12:53.779	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	140.4756
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 19	170.8517	139.7674	196.3631	-0.5930	0.7121	0.3760	-0.5302	-0.6967	0.4832	0.6060	0.0872	0.7907	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:01.624	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	135.9073
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 19	171.0684	140.1384	196.2732	-0.6043	0.7060	0.3693	-0.5166	-0.7001	0.4930	0.6066	0.1071	0.7878	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:09.733	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	833.7168
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 19	171.3294	139.7648	196.1361	-0.6026	0.7068	0.3705	-0.5162	-0.6993	0.4945	0.6086	0.1068	0.7862	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:16.770	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	143.9018
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 19	171.4146	140.1830	196.1103	-0.6044	0.7052	0.3706	-0.5069	-0.6993	0.5040	0.6146	0.1168	0.7801	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:25.659	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	169.0275
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 19	171.0960	139.4942	196.2375	-0.6059	0.7083	0.3621	-0.4946	-0.6920	0.5259	0.6231	0.1395	0.7696	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:33.741	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	585.8860
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 19	171.4082	140.3248	196.1204	-0.6148	0.6946	0.3737	-0.5116	-0.7118	0.4813	0.6003	0.1047	0.7929	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:13:42.393	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	122.2023
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:25.278	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:25.780	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:26.379	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:26.881	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:27.480	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:27.981	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:28.580	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:29.179	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:47.509	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:48.011	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:48.513	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:49.014	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:49.515	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:50.017	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:50.519	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	10:20:51.020	TTL1	Pointer	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample1PMCreverse	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	11:15:39.688	TTL1	APcoil	0.0000	(null)	(null)	(null)	(null)	(null)
Sample 76	Session imported from “Hotspot+Block1.txt”	76	Sample 15	174.4060	143.3940	194.9509	-0.6361	0.7064	0.3106	-0.5488	-0.6971	0.4614	0.5424	0.1230	0.8310	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-09-24	11:24:42.474	TTL1	APcoil	0.0000	(null)	(null)	(null)	(null)	(null)
