# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 305	Session imported from “Block2.txt”	305	PSCrev2.5	181.0424	147.7904	190.0984	0.0152	0.9918	0.1269	-0.8365	-0.0569	0.5450	0.5478	-0.1144	0.8288	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:11.938	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 306	Session imported from “Block2.txt”	306	PSCrev2.5	180.9612	147.7981	190.1468	0.0154	0.9918	0.1271	-0.8347	-0.0572	0.5477	0.5505	-0.1145	0.8270	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:12.538	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 307	Session imported from “Block2.txt”	307	PSCrev2.5	180.9677	147.7290	190.1358	0.0174	0.9920	0.1248	-0.8345	-0.0543	0.5483	0.5507	-0.1137	0.8269	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:13.039	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 308	Session imported from “Block2.txt”	308	PSCrev2.5	180.8847	147.8603	190.1982	0.0170	0.9917	0.1274	-0.8345	-0.0561	0.5482	0.5508	-0.1156	0.8266	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:13.638	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	10.2787
Sample 309	Session imported from “Block2.txt”	309	PSCrev2.5	181.0422	147.9627	190.1165	0.0171	0.9914	0.1299	-0.8350	-0.0573	0.5473	0.5500	-0.1178	0.8268	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:14.140	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 310	Session imported from “Block2.txt”	310	PSCrev2.5	180.8327	148.1585	190.2599	0.0160	0.9912	0.1314	-0.8352	-0.0590	0.5468	0.5497	-0.1185	0.8269	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:14.738	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 311	Session imported from “Block2.txt”	311	PSCrev2.5	180.7960	147.8228	190.2463	0.0156	0.9918	0.1265	-0.8353	-0.0566	0.5468	0.5495	-0.1142	0.8276	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:15.240	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 312	Session imported from “Block2.txt”	312	PSCrev2.5	181.0361	147.6237	190.0846	0.0327	0.9911	0.1294	-0.8490	-0.0408	0.5268	0.5274	-0.1271	0.8401	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:25.236	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 313	Session imported from “Block2.txt”	313	PSCrev2.5	181.1307	147.8817	190.0533	0.0328	0.9906	0.1327	-0.8494	-0.0423	0.5260	0.5267	-0.1300	0.8401	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:25.737	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 314	Session imported from “Block2.txt”	314	PSCrev2.5	181.0481	147.9316	190.1098	0.0337	0.9902	0.1353	-0.8487	-0.0431	0.5271	0.5278	-0.1326	0.8390	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:26.238	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 315	Session imported from “Block2.txt”	315	PSCrev2.5	181.0502	148.0264	190.1185	0.0355	0.9900	0.1365	-0.8477	-0.0425	0.5287	0.5292	-0.1345	0.8377	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:26.739	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 316	Session imported from “Block2.txt”	316	PSCrev2.5	181.1640	148.0919	190.0548	0.0367	0.9898	0.1374	-0.8473	-0.0421	0.5295	0.5299	-0.1359	0.8371	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:27.241	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 317	Session imported from “Block2.txt”	317	PSCrev2.5	181.3830	148.0397	189.9064	0.0366	0.9901	0.1355	-0.8483	-0.0409	0.5280	0.5283	-0.1343	0.8384	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:27.742	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 318	Session imported from “Block2.txt”	318	PSCrev2.5	181.5311	147.9158	189.7962	0.0344	0.9903	0.1344	-0.8481	-0.0422	0.5282	0.5288	-0.1322	0.8384	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:28.340	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 319	Session imported from “Block2.txt”	319	PSCrev2.5	181.9244	147.2863	189.4704	0.0268	0.9912	0.1300	-0.8483	-0.0462	0.5274	0.5288	-0.1244	0.8396	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:28.841	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 320	Session imported from “Block2.txt”	320	PSCrev2.5	181.9897	146.1028	189.3166	0.0185	0.9981	0.0581	-0.8664	-0.0130	0.4992	0.4990	-0.0596	0.8645	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:39.131	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 321	Session imported from “Block2.txt”	321	PSCrev2.5	181.6254	146.1208	189.5514	0.0101	0.9985	0.0534	-0.8652	-0.0181	0.5012	0.5014	-0.0513	0.8637	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:39.632	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 322	Session imported from “Block2.txt”	322	PSCrev2.5	180.4969	146.7703	190.3095	0.0084	0.9985	0.0536	-0.8639	-0.0197	0.5032	0.5035	-0.0505	0.8625	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:40.133	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 323	Session imported from “Block2.txt”	323	PSCrev2.5	180.4369	148.1550	190.4862	0.0086	0.9987	0.0512	-0.8650	-0.0183	0.5015	0.5017	-0.0486	0.8637	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:40.635	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 324	Session imported from “Block2.txt”	324	PSCrev2.5	180.6194	148.3886	190.3965	0.0036	0.9988	0.0492	-0.8659	-0.0215	0.4997	0.5002	-0.0444	0.8648	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:41.137	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 325	Session imported from “Block2.txt”	325	PSCrev2.5	180.5020	148.4005	190.4619	-0.0051	0.9986	0.0533	-0.8626	-0.0314	0.5049	0.5058	-0.0434	0.8615	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:41.639	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 326	Session imported from “Block2.txt”	326	PSCrev2.5	181.0777	148.7832	190.1628	-0.0029	0.9986	0.0528	-0.8569	-0.0297	0.5146	0.5155	-0.0438	0.8558	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:42.140	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 327	Session imported from “Block2.txt”	327	PSCrev2.5	181.2520	147.4399	189.9255	0.0174	0.9987	0.0485	-0.8551	-0.0103	0.5183	0.5181	-0.0505	0.8538	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:42.641	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 328	Session imported from “Block2.txt”	328	PSCrev2.5	181.5834	147.5191	189.7183	0.0244	0.9955	0.0920	-0.8529	-0.0273	0.5213	0.5215	-0.0912	0.8484	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:53.045	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 329	Session imported from “Block2.txt”	329	PSCrev2.5	180.8958	147.1876	190.1213	0.0199	0.9948	0.1000	-0.8482	-0.0362	0.5285	0.5293	-0.0953	0.8430	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:53.644	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 330	Session imported from “Block2.txt”	330	PSCrev2.5	180.6966	147.2686	190.2467	0.0189	0.9942	0.1060	-0.8496	-0.0399	0.5259	0.5271	-0.1000	0.8439	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:54.145	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 331	Session imported from “Block2.txt”	331	PSCrev2.5	181.0457	147.9075	190.1087	0.0179	0.9946	0.1025	-0.8495	-0.0389	0.5262	0.5273	-0.0965	0.8442	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:54.744	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 332	Session imported from “Block2.txt”	332	PSCrev2.5	181.2591	147.7418	189.9542	0.0190	0.9945	0.1031	-0.8508	-0.0381	0.5240	0.5251	-0.0977	0.8454	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:55.246	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 333	Session imported from “Block2.txt”	333	PSCrev2.5	181.5020	147.6688	189.7879	0.0200	0.9942	0.1060	-0.8517	-0.0386	0.5226	0.5236	-0.1007	0.8460	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:55.845	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 334	Session imported from “Block2.txt”	334	PSCrev2.5	181.4160	147.6531	189.8422	0.0216	0.9944	0.1031	-0.8497	-0.0361	0.5261	0.5269	-0.0990	0.8442	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:56.346	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 335	Session imported from “Block2.txt”	335	PSCrev2.5	181.5378	147.5266	189.7489	0.0212	0.9945	0.1024	-0.8516	-0.0357	0.5230	0.5238	-0.0983	0.8462	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:46:56.946	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 336	Session imported from “Block2.txt”	336	PSCrev2.5	180.8453	147.6759	190.2020	-0.0103	0.9961	0.0877	-0.8466	-0.0554	0.5294	0.5322	-0.0688	0.8438	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:06.944	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 337	Session imported from “Block2.txt”	337	PSCrev2.5	180.7525	147.8918	190.2790	-0.0105	0.9958	0.0904	-0.8460	-0.0570	0.5301	0.5331	-0.0709	0.8431	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:07.445	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 338	Session imported from “Block2.txt”	338	PSCrev2.5	181.0921	148.0407	190.0954	-0.0103	0.9959	0.0897	-0.8456	-0.0566	0.5308	0.5337	-0.0704	0.8427	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:07.947	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 339	Session imported from “Block2.txt”	339	PSCrev2.5	180.8941	147.7154	190.1775	-0.0094	0.9961	0.0876	-0.8429	-0.0550	0.5353	0.5380	-0.0688	0.8401	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:08.447	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 340	Session imported from “Block2.txt”	340	PSCrev2.5	181.0324	147.6140	190.0858	-0.0079	0.9958	0.0909	-0.8444	-0.0553	0.5329	0.5357	-0.0725	0.8413	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:09.046	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 341	Session imported from “Block2.txt”	341	PSCrev2.5	181.0717	147.7512	190.0771	-0.0063	0.9956	0.0936	-0.8455	-0.0553	0.5311	0.5339	-0.0758	0.8421	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:09.547	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 342	Session imported from “Block2.txt”	342	PSCrev2.5	181.2713	147.6344	189.9344	-0.0039	0.9957	0.0924	-0.8450	-0.0527	0.5322	0.5348	-0.0760	0.8416	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:10.048	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 343	Session imported from “Block2.txt”	343	PSCrev2.5	181.2836	147.7165	189.9355	-0.0041	0.9958	0.0912	-0.8456	-0.0521	0.5312	0.5338	-0.0749	0.8423	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:10.646	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 344	Session imported from “Block2.txt”	344	PSCrev2.5	181.3938	147.8442	189.8778	0.0134	0.9954	0.0953	-0.8399	-0.0405	0.5412	0.5426	-0.0873	0.8355	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:20.838	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 345	Session imported from “Block2.txt”	345	PSCrev2.5	181.2182	147.8235	189.9899	0.0142	0.9952	0.0971	-0.8407	-0.0407	0.5400	0.5413	-0.0893	0.8361	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:21.340	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 346	Session imported from “Block2.txt”	346	PSCrev2.5	181.2412	147.6903	189.9602	0.0127	0.9953	0.0960	-0.8414	-0.0412	0.5389	0.5403	-0.0876	0.8369	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:21.840	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	9.1366
Sample 347	Session imported from “Block2.txt”	347	PSCrev2.5	181.2036	147.6522	189.9805	0.0131	0.9952	0.0966	-0.8416	-0.0412	0.5385	0.5399	-0.0884	0.8371	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:22.341	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 348	Session imported from “Block2.txt”	348	PSCrev2.5	181.0877	147.5362	190.0431	0.0119	0.9953	0.0956	-0.8411	-0.0417	0.5393	0.5408	-0.0868	0.8367	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:22.842	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 349	Session imported from “Block2.txt”	349	PSCrev2.5	180.9531	147.4813	190.1184	0.0132	0.9954	0.0949	-0.8418	-0.0402	0.5383	0.5396	-0.0870	0.8374	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:23.343	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 350	Session imported from “Block2.txt”	350	PSCrev2.5	181.1445	147.6567	190.0194	0.0135	0.9951	0.0981	-0.8423	-0.0416	0.5374	0.5388	-0.0899	0.8376	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:23.844	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 351	Session imported from “Block2.txt”	351	PSCrev2.5	181.1876	147.6588	189.9916	0.0144	0.9952	0.0973	-0.8420	-0.0404	0.5380	0.5393	-0.0897	0.8373	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:24.346	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 352	Session imported from “Block2.txt”	352	PSCrev2.5	181.2925	147.6939	189.9271	0.0416	0.9929	0.1113	-0.8391	-0.0258	0.5434	0.5424	-0.1160	0.8321	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:34.751	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 353	Session imported from “Block2.txt”	353	PSCrev2.5	181.3681	147.8037	189.8901	0.0446	0.9924	0.1151	-0.8456	-0.0238	0.5332	0.5319	-0.1211	0.8381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:35.350	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 354	Session imported from “Block2.txt”	354	PSCrev2.5	181.3799	147.8927	189.8922	0.0475	0.9923	0.1143	-0.8446	-0.0212	0.5350	0.5333	-0.1220	0.8371	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:35.852	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 355	Session imported from “Block2.txt”	355	PSCrev2.5	181.6793	148.1466	189.7209	0.0555	0.9913	0.1196	-0.8389	-0.0187	0.5439	0.5414	-0.1305	0.8306	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:36.450	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 356	Session imported from “Block2.txt”	356	PSCrev2.5	181.4416	148.1636	189.8820	0.0479	0.9928	0.1101	-0.8379	-0.0201	0.5454	0.5437	-0.1184	0.8309	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:36.951	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 357	Session imported from “Block2.txt”	357	PSCrev2.5	181.5808	148.0103	189.7743	0.0421	0.9942	0.0993	-0.8366	-0.0193	0.5475	0.5462	-0.1061	0.8309	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:37.549	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 358	Session imported from “Block2.txt”	358	PSCrev2.5	181.4836	148.0475	189.8418	0.0403	0.9945	0.0965	-0.8352	-0.0195	0.5496	0.5485	-0.1027	0.8298	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:38.051	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 359	Session imported from “Block2.txt”	359	PSCrev2.5	181.3657	147.8356	189.8951	0.0405	0.9948	0.0935	-0.8349	-0.0177	0.5502	0.5490	-0.1003	0.8298	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:38.552	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 360	Session imported from “Block2.txt”	360	PSCrev2.5	181.0759	147.7033	190.0693	0.0271	0.9950	0.0964	-0.8307	-0.0312	0.5558	0.5560	-0.0951	0.8257	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:48.651	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 361	Session imported from “Block2.txt”	361	PSCrev2.5	180.7620	147.7001	190.2534	0.0264	0.9948	0.0988	-0.8317	-0.0330	0.5543	0.5546	-0.0968	0.8264	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:49.152	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 362	Session imported from “Block2.txt”	362	PSCrev2.5	180.8374	147.7678	190.2163	0.0264	0.9949	0.0973	-0.8317	-0.0321	0.5543	0.5546	-0.0956	0.8266	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:49.653	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 363	Session imported from “Block2.txt”	363	PSCrev2.5	180.8373	147.6675	190.2058	0.0273	0.9949	0.0968	-0.8327	-0.0309	0.5528	0.5530	-0.0957	0.8277	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:50.251	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 364	Session imported from “Block2.txt”	364	PSCrev2.5	181.0209	147.8165	190.1137	0.0272	0.9950	0.0961	-0.8328	-0.0306	0.5527	0.5529	-0.0951	0.8278	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:50.753	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 365	Session imported from “Block2.txt”	365	PSCrev2.5	181.0172	147.7674	190.1108	0.0278	0.9952	0.0937	-0.8311	-0.0291	0.5554	0.5555	-0.0933	0.8263	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:51.352	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 366	Session imported from “Block2.txt”	366	PSCrev2.5	181.0036	147.5754	190.0987	0.0284	0.9955	0.0907	-0.8306	-0.0270	0.5563	0.5562	-0.0911	0.8260	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:51.952	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 367	Session imported from “Block2.txt”	367	PSCrev2.5	181.2222	147.5886	189.9613	0.0274	0.9958	0.0874	-0.8312	-0.0259	0.5554	0.5553	-0.0879	0.8270	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:47:52.453	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 368	Session imported from “Block2.txt”	368	PSCrev2.5	180.9478	147.6634	190.1406	0.0344	0.9947	0.0966	-0.8383	-0.0239	0.5446	0.5441	-0.0997	0.8331	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:48:02.546	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 369	Session imported from “Block2.txt”	369	PSCrev2.5	180.8410	147.6689	190.2038	0.0336	0.9944	0.1002	-0.8382	-0.0266	0.5447	0.5443	-0.1023	0.8326	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:48:03.047	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 370	Session imported from “Block2.txt”	370	PSCrev2.5	180.8519	147.6636	190.1968	0.0351	0.9945	0.0991	-0.8380	-0.0248	0.5452	0.5446	-0.1022	0.8324	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	11:48:03.548	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
