# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 11	179.9365	145.0036	190.4392	-0.5076	0.8348	0.2133	-0.6493	-0.5333	0.5422	0.5664	0.1367	0.8127	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:12:53.785	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	245.5468
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 11	170.5714	148.0735	196.9741	-0.6091	0.7571	0.2362	-0.6154	-0.6391	0.4614	0.5003	0.1357	0.8552	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:15.176	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	282.0932
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 11	175.2974	143.7156	194.1913	-0.5856	0.7706	0.2513	-0.6149	-0.6244	0.4817	0.5281	0.1276	0.8395	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:20.205	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	248.9730
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 11	179.8542	148.7514	190.8362	-0.5495	0.7886	0.2759	-0.5859	-0.5992	0.5456	0.5956	0.1382	0.7913	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:26.919	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	253.5413
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 11	180.0366	146.6633	190.5621	-0.5530	0.7856	0.2774	-0.5603	-0.5971	0.5740	0.6166	0.1620	0.7704	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:35.091	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	256.9675
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 11	179.9368	152.2848	191.0486	-0.5681	0.7815	0.2581	-0.5602	-0.5969	0.5743	0.6029	0.1817	0.7769	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:39.479	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	246.6888
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 11	176.6739	141.6595	192.8314	-0.5347	0.7966	0.2819	-0.5948	-0.5918	0.5440	0.6002	0.1232	0.7903	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:43.310	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	242.1205
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 11	169.6983	148.6286	197.2619	-0.5888	0.7836	0.1981	-0.6384	-0.6012	0.4806	0.4957	0.1565	0.8543	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:13:55.428	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	308.3610
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 11	180.9100	150.0329	190.3168	-0.4865	0.8521	0.1931	-0.6569	-0.5025	0.5621	0.5760	0.1466	0.8042	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:02.030	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	315.2135
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 11	179.0419	143.9407	190.8634	-0.4260	0.8797	0.2113	-0.6792	-0.4653	0.5676	0.5976	0.0983	0.7957	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:14.132	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	378.0278
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 43	178.8304	143.7558	190.9815	-0.4342	0.8767	0.2073	-0.6715	-0.4684	0.5742	0.6005	0.1101	0.7920	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:24.619	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	460.2574
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 43	185.0881	147.5478	187.2766	-0.4534	0.8666	0.2083	-0.6424	-0.4798	0.5976	0.6178	0.1371	0.7742	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:30.091	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	346.0496
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 43	185.5055	141.3256	186.1768	-0.4324	0.8659	0.2517	-0.6402	-0.4913	0.5906	0.6350	0.0942	0.7667	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:35.089	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	334.6288
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 43	182.4762	137.2220	187.8318	-0.4415	0.8611	0.2522	-0.6386	-0.4990	0.5858	0.6303	0.0976	0.7702	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:41.968	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	336.9130
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 43	177.3111	135.3085	192.0045	-0.4419	0.8602	0.2543	-0.6401	-0.5010	0.5824	0.6284	0.0946	0.7721	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:46.691	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	325.4922
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 43	172.6891	138.4496	195.4185	-0.4765	0.8457	0.2404	-0.6566	-0.5241	0.5424	0.5847	0.1006	0.8050	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:52.557	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	324.3501
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 43	172.0025	146.1696	196.5008	-0.4878	0.8447	0.2202	-0.6583	-0.5216	0.5427	0.5733	0.1198	0.8105	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:14:59.032	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	454.5470
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 43	174.6048	152.2480	194.3665	-0.5049	0.8353	0.2177	-0.6545	-0.5349	0.5344	0.5628	0.1273	0.8167	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:06.134	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	358.6125
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 43	176.6170	148.9237	192.9955	-0.4979	0.8371	0.2267	-0.6506	-0.5334	0.5406	0.5734	0.1216	0.8102	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:12.678	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	366.6070
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 43	171.5499	148.0979	196.6149	-0.5624	0.7964	0.2224	-0.6604	-0.5945	0.4588	0.4976	0.1112	0.8602	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:26.507	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	341.4813
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 43	176.0056	149.1729	193.5244	-0.5671	0.7854	0.2480	-0.6280	-0.6072	0.4868	0.5329	0.1203	0.8376	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:33.552	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	327.7764
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 43	180.5520	153.3917	190.8488	-0.5316	0.7904	0.3043	-0.5775	-0.6011	0.5524	0.6196	0.1179	0.7760	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:42.563	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	386.0223
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 43	173.0011	143.7406	195.9085	-0.5492	0.7837	0.2901	-0.6088	-0.6130	0.5035	0.5725	0.0999	0.8138	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:50.500	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	429.4213
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 43	178.8859	144.0777	190.9635	-0.5410	0.7826	0.3080	-0.6025	-0.6162	0.5073	0.5868	0.0889	0.8048	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:15:55.555	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	444.2683
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 43	175.2518	148.6651	194.2376	-0.5639	0.7758	0.2833	-0.5920	-0.6188	0.5163	0.5758	0.1234	0.8082	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:16:01.112	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	444.2683
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 43	171.7235	145.7031	196.5677	-0.5247	0.8076	0.2691	-0.6454	-0.5835	0.4929	0.5551	0.0849	0.8274	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:16:13.350	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	354.0441
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 59	172.0032	145.9043	196.4931	-0.5216	0.8120	0.2620	-0.6426	-0.5759	0.5054	0.5612	0.0953	0.8221	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:16:23.100	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	316.3556
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 59	172.2370	145.8577	196.4246	-0.5446	0.7950	0.2670	-0.6354	-0.5989	0.4874	0.5474	0.0958	0.8314	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:16:31.902	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	544.7711
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 59	164.9813	167.5456	195.3180	-0.6095	0.7652	0.2072	-0.6074	-0.6187	0.4982	0.5094	0.1778	0.8420	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:16:52.502	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	9.1366
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 59	172.5430	146.1359	196.3222	-0.5058	0.8384	0.2032	-0.6898	-0.5345	0.4883	0.5180	0.1068	0.8487	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:19:14.697	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	79.9454
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 59	172.6620	146.3567	196.2674	-0.5052	0.8354	0.2166	-0.6717	-0.5382	0.5090	0.5418	0.1117	0.8331	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:19:35.540	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	555.0499
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 59	172.8585	146.2605	196.1605	-0.5281	0.8217	0.2142	-0.6581	-0.5555	0.5083	0.5367	0.1275	0.8341	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:19:52.373	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	33.1203
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 59	172.6214	145.7364	196.2641	-0.5258	0.8232	0.2141	-0.6655	-0.5549	0.4992	0.5298	0.1200	0.8396	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:19:59.877	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	535.6345
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 59	171.8369	145.2710	196.5221	-0.5194	0.8261	0.2185	-0.6622	-0.5507	0.5082	0.5402	0.1193	0.8331	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:20:08.483	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	115.3499
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 59	172.3363	146.0283	196.4010	-0.5217	0.8239	0.2213	-0.6541	-0.5529	0.5162	0.5476	0.1245	0.8274	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:20:16.892	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 59	172.6172	145.7801	196.2683	-0.5133	0.8295	0.2199	-0.6516	-0.5435	0.5292	0.5585	0.1284	0.8195	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:20:22.991	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	29.6940
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 59	172.8004	145.6437	196.1662	-0.5412	0.8107	0.2234	-0.6680	-0.5758	0.4714	0.5108	0.1059	0.8532	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:20:58.395	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	28.5519
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 59	171.9146	145.4508	196.5057	-0.5212	0.8267	0.2119	-0.6859	-0.5535	0.4723	0.5078	0.1008	0.8556	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:21:06.888	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 59	172.5961	145.4830	196.2659	-0.5202	0.8276	0.2107	-0.6877	-0.5523	0.4712	0.5064	0.1002	0.8565	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:21:15.228	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	624.7166
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 59	172.4652	145.6795	196.3391	-0.4802	0.8463	0.2305	-0.6872	-0.5263	0.5008	0.5451	0.0821	0.8343	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:21:32.523	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	79.9454
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample 59	172.3943	146.1598	196.3836	-0.5073	0.8266	0.2435	-0.6698	-0.5560	0.4921	0.5422	0.0866	0.8358	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:21:40.028	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	29.6940
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample 59	172.2580	145.8141	196.4169	-0.4889	0.8396	0.2367	-0.6820	-0.5371	0.4964	0.5439	0.0813	0.8352	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	10:21:45.834	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	430.5634
