# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 706	Session imported from “Block4.txt”	706	PSCrev2.5	180.9240	147.7901	190.1678	0.0021	0.9918	0.1275	-0.8443	-0.0666	0.5317	0.5359	-0.1088	0.8373	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:37.411	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 707	Session imported from “Block4.txt”	707	PSCrev2.5	180.9393	147.8506	190.1651	0.0010	0.9920	0.1265	-0.8438	-0.0671	0.5325	0.5367	-0.1073	0.8369	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:37.913	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 708	Session imported from “Block4.txt”	708	PSCrev2.5	180.9704	147.8871	190.1508	-0.0008	0.9919	0.1270	-0.8441	-0.0688	0.5317	0.5361	-0.1068	0.8373	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:38.414	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 709	Session imported from “Block4.txt”	709	PSCrev2.5	181.0099	147.9839	190.1377	-0.0021	0.9916	0.1292	-0.8442	-0.0710	0.5313	0.5360	-0.1080	0.8373	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:39.013	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 710	Session imported from “Block4.txt”	710	PSCrev2.5	180.9906	147.8470	190.1347	-0.0014	0.9915	0.1300	-0.8437	-0.0710	0.5321	0.5368	-0.1089	0.8366	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:39.514	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 711	Session imported from “Block4.txt”	711	PSCrev2.5	181.0892	147.8342	190.0751	-0.0012	0.9916	0.1292	-0.8447	-0.0702	0.5306	0.5352	-0.1085	0.8377	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:40.113	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 712	Session imported from “Block4.txt”	712	PSCrev2.5	181.2258	147.6833	189.9694	0.0062	0.9925	0.1218	-0.8304	-0.0628	0.5536	0.5571	-0.1046	0.8238	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:50.305	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 713	Session imported from “Block4.txt”	713	PSCrev2.5	181.1828	147.5046	189.9777	0.0019	0.9935	0.1138	-0.8313	-0.0617	0.5523	0.5558	-0.0957	0.8258	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:50.806	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 714	Session imported from “Block4.txt”	714	PSCrev2.5	181.1267	147.5273	190.0168	0.0015	0.9938	0.1111	-0.8311	-0.0605	0.5528	0.5561	-0.0932	0.8259	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:51.308	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 715	Session imported from “Block4.txt”	715	PSCrev2.5	181.0165	147.6184	190.0955	-0.0012	0.9940	0.1096	-0.8315	-0.0619	0.5521	0.5555	-0.0905	0.8265	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:51.809	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 716	Session imported from “Block4.txt”	716	PSCrev2.5	181.0101	147.7422	190.1123	-0.0036	0.9941	0.1081	-0.8313	-0.0631	0.5522	0.5557	-0.0879	0.8267	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:52.311	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 717	Session imported from “Block4.txt”	717	PSCrev2.5	180.9786	147.7540	190.1320	-0.0033	0.9943	0.1068	-0.8289	-0.0625	0.5559	0.5594	-0.0867	0.8244	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:52.812	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 718	Session imported from “Block4.txt”	718	PSCrev2.5	181.0839	147.7559	190.0699	-0.0005	0.9941	0.1085	-0.8265	-0.0615	0.5596	0.5630	-0.0894	0.8216	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:53.313	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 719	Session imported from “Block4.txt”	719	PSCrev2.5	181.2259	147.7376	189.9754	-0.0005	0.9939	0.1103	-0.8267	-0.0625	0.5592	0.5627	-0.0909	0.8217	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:09:53.814	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 720	Session imported from “Block4.txt”	720	PSCrev2.5	180.9512	147.8017	190.1530	0.0133	0.9927	0.1195	-0.8270	-0.0562	0.5593	0.5620	-0.1063	0.8203	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:04.217	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 721	Session imported from “Block4.txt”	721	PSCrev2.5	180.7689	147.8160	190.2615	0.0129	0.9922	0.1238	-0.8302	-0.0584	0.5544	0.5573	-0.1099	0.8230	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:04.816	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 722	Session imported from “Block4.txt”	722	PSCrev2.5	180.6909	147.8482	190.3106	0.0114	0.9922	0.1240	-0.8293	-0.0599	0.5555	0.5586	-0.1092	0.8222	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:05.317	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 723	Session imported from “Block4.txt”	723	PSCrev2.5	180.7144	147.8817	190.3004	0.0111	0.9922	0.1240	-0.8299	-0.0600	0.5547	0.5578	-0.1091	0.8228	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:05.818	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 724	Session imported from “Block4.txt”	724	PSCrev2.5	180.6755	147.8100	190.3157	0.0111	0.9921	0.1251	-0.8297	-0.0607	0.5549	0.5581	-0.1100	0.8225	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:06.417	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 725	Session imported from “Block4.txt”	725	PSCrev2.5	180.8165	147.7891	190.2308	0.0116	0.9923	0.1237	-0.8295	-0.0595	0.5553	0.5584	-0.1090	0.8224	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:06.918	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 726	Session imported from “Block4.txt”	726	PSCrev2.5	180.8698	147.8388	190.2047	0.0122	0.9920	0.1253	-0.8296	-0.0599	0.5552	0.5583	-0.1107	0.8222	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:07.517	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 727	Session imported from “Block4.txt”	727	PSCrev2.5	180.9860	147.6052	190.1121	0.0111	0.9922	0.1241	-0.8301	-0.0600	0.5543	0.5575	-0.1092	0.8230	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:08.116	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 728	Session imported from “Block4.txt”	728	PSCrev2.5	180.8474	147.7022	190.2035	0.0245	0.9933	0.1127	-0.8283	-0.0430	0.5587	0.5598	-0.1070	0.8217	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:18.119	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 729	Session imported from “Block4.txt”	729	PSCrev2.5	180.6565	147.5667	190.3014	0.0258	0.9932	0.1136	-0.8279	-0.0425	0.5592	0.5602	-0.1085	0.8212	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:18.620	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 730	Session imported from “Block4.txt”	730	PSCrev2.5	180.7719	147.4494	190.2214	0.0235	0.9943	0.1042	-0.8259	-0.0394	0.5624	0.5633	-0.0993	0.8203	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:19.219	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 731	Session imported from “Block4.txt”	731	PSCrev2.5	180.7433	147.5788	190.2517	0.0236	0.9940	0.1068	-0.8265	-0.0407	0.5615	0.5625	-0.1015	0.8205	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:19.720	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 732	Session imported from “Block4.txt”	732	PSCrev2.5	180.9518	147.6920	190.1412	0.0245	0.9938	0.1082	-0.8271	-0.0406	0.5606	0.5615	-0.1032	0.8210	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:20.318	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 733	Session imported from “Block4.txt”	733	PSCrev2.5	180.8767	147.6086	190.1765	0.0242	0.9940	0.1068	-0.8259	-0.0403	0.5624	0.5633	-0.1018	0.8199	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:20.819	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 734	Session imported from “Block4.txt”	734	PSCrev2.5	180.6840	147.7181	190.3011	0.0240	0.9939	0.1078	-0.8259	-0.0410	0.5623	0.5633	-0.1025	0.8199	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:21.320	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 735	Session imported from “Block4.txt”	735	PSCrev2.5	180.8070	147.7073	190.2278	0.0248	0.9939	0.1073	-0.8267	-0.0400	0.5612	0.5621	-0.1026	0.8207	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:21.919	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 736	Session imported from “Block4.txt”	736	PSCrev2.5	181.0744	148.2211	190.1246	0.0332	0.9935	0.1091	-0.8355	-0.0323	0.5485	0.5485	-0.1094	0.8290	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:32.012	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 737	Session imported from “Block4.txt”	737	PSCrev2.5	180.6985	148.0927	190.3317	0.0338	0.9929	0.1139	-0.8386	-0.0338	0.5437	0.5437	-0.1139	0.8315	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:32.513	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 738	Session imported from “Block4.txt”	738	PSCrev2.5	180.6436	148.1410	190.3690	0.0329	0.9929	0.1139	-0.8392	-0.0345	0.5428	0.5429	-0.1134	0.8321	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:33.015	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 739	Session imported from “Block4.txt”	739	PSCrev2.5	180.6641	148.0569	190.3482	0.0321	0.9929	0.1149	-0.8397	-0.0356	0.5419	0.5421	-0.1139	0.8326	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:33.516	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 740	Session imported from “Block4.txt”	740	PSCrev2.5	180.8121	147.9846	190.2538	0.0328	0.9931	0.1126	-0.8399	-0.0337	0.5417	0.5418	-0.1123	0.8330	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:34.017	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 741	Session imported from “Block4.txt”	741	PSCrev2.5	180.6874	147.9974	190.3283	0.0314	0.9928	0.1158	-0.8387	-0.0368	0.5433	0.5437	-0.1142	0.8315	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:34.518	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 742	Session imported from “Block4.txt”	742	PSCrev2.5	180.7465	147.9380	190.2874	0.0312	0.9928	0.1158	-0.8385	-0.0371	0.5437	0.5441	-0.1141	0.8313	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:35.019	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 743	Session imported from “Block4.txt”	743	PSCrev2.5	180.8953	147.8699	190.1930	0.0323	0.9928	0.1156	-0.8383	-0.0361	0.5440	0.5442	-0.1145	0.8311	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:35.520	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 744	Session imported from “Block4.txt”	744	PSCrev2.5	181.0259	147.7108	190.0997	0.0191	0.9941	0.1067	-0.8381	-0.0423	0.5438	0.5451	-0.0998	0.8324	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:45.912	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 745	Session imported from “Block4.txt”	745	PSCrev2.5	180.7275	147.5667	190.2597	0.0208	0.9938	0.1095	-0.8390	-0.0422	0.5425	0.5437	-0.1032	0.8329	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:46.413	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 746	Session imported from “Block4.txt”	746	PSCrev2.5	180.6969	147.6326	190.2846	0.0214	0.9937	0.1100	-0.8389	-0.0420	0.5427	0.5439	-0.1039	0.8327	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:46.914	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 747	Session imported from “Block4.txt”	747	PSCrev2.5	180.7401	147.6543	190.2615	0.0206	0.9936	0.1115	-0.8391	-0.0435	0.5423	0.5436	-0.1047	0.8328	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:47.415	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 748	Session imported from “Block4.txt”	748	PSCrev2.5	180.8330	147.6658	190.2082	0.0221	0.9934	0.1129	-0.8388	-0.0430	0.5427	0.5440	-0.1067	0.8323	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:47.917	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 749	Session imported from “Block4.txt”	749	PSCrev2.5	180.8762	147.7269	190.1892	0.0211	0.9935	0.1115	-0.8384	-0.0432	0.5433	0.5446	-0.1050	0.8321	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:48.418	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 750	Session imported from “Block4.txt”	750	PSCrev2.5	180.9665	147.7215	190.1357	0.0208	0.9934	0.1131	-0.8385	-0.0443	0.5431	0.5445	-0.1061	0.8320	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:48.919	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 751	Session imported from “Block4.txt”	751	PSCrev2.5	181.0432	147.7904	190.0979	0.0224	0.9929	0.1165	-0.8380	-0.0449	0.5438	0.5452	-0.1098	0.8311	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:49.420	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 752	Session imported from “Block4.txt”	752	PSCrev2.5	181.1048	147.5323	190.0316	0.0142	0.9959	0.0891	-0.8371	-0.0369	0.5458	0.5469	-0.0823	0.8332	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:10:59.820	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 753	Session imported from “Block4.txt”	753	PSCrev2.5	180.7507	147.6365	190.2534	0.0136	0.9956	0.0926	-0.8367	-0.0394	0.5462	0.5475	-0.0849	0.8325	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:00.322	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 754	Session imported from “Block4.txt”	754	PSCrev2.5	180.8783	147.7310	190.1884	0.0134	0.9954	0.0951	-0.8371	-0.0408	0.5455	0.5469	-0.0869	0.8327	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:00.824	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 755	Session imported from “Block4.txt”	755	PSCrev2.5	180.8304	147.6771	190.2109	0.0145	0.9953	0.0960	-0.8368	-0.0405	0.5460	0.5473	-0.0882	0.8323	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:01.325	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 756	Session imported from “Block4.txt”	756	PSCrev2.5	180.7576	147.6674	190.2526	0.0130	0.9953	0.0963	-0.8364	-0.0420	0.5465	0.5480	-0.0876	0.8319	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:01.826	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 757	Session imported from “Block4.txt”	757	PSCrev2.5	180.8582	147.6199	190.1886	0.0153	0.9952	0.0971	-0.8363	-0.0405	0.5468	0.5481	-0.0896	0.8316	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:02.424	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 758	Session imported from “Block4.txt”	758	PSCrev2.5	180.8795	147.7163	190.1862	0.0154	0.9952	0.0970	-0.8362	-0.0404	0.5470	0.5483	-0.0895	0.8315	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:02.925	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 759	Session imported from “Block4.txt”	759	PSCrev2.5	180.8772	147.6486	190.1805	0.0143	0.9953	0.0959	-0.8361	-0.0407	0.5471	0.5485	-0.0880	0.8315	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:03.524	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 760	Session imported from “Block4.txt”	760	PSCrev2.5	180.9336	147.4611	190.1278	0.0106	0.9945	0.1038	-0.8508	-0.0456	0.5234	0.5253	-0.0939	0.8457	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:13.716	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 761	Session imported from “Block4.txt”	761	PSCrev2.5	180.8798	147.3110	190.1436	0.0113	0.9942	0.1074	-0.8544	-0.0462	0.5176	0.5195	-0.0976	0.8489	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:14.217	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 762	Session imported from “Block4.txt”	762	PSCrev2.5	181.0643	147.3267	190.0352	0.0126	0.9940	0.1090	-0.8552	-0.0458	0.5163	0.5182	-0.0997	0.8495	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:14.719	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 763	Session imported from “Block4.txt”	763	PSCrev2.5	180.9439	147.4992	190.1257	0.0126	0.9940	0.1085	-0.8541	-0.0457	0.5180	0.5199	-0.0992	0.8485	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:15.220	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 764	Session imported from “Block4.txt”	764	PSCrev2.5	181.1003	147.6486	190.0473	0.0123	0.9943	0.1063	-0.8538	-0.0449	0.5187	0.5205	-0.0971	0.8483	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:15.721	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 765	Session imported from “Block4.txt”	765	PSCrev2.5	181.0987	147.6773	190.0516	0.0127	0.9941	0.1080	-0.8544	-0.0453	0.5177	0.5195	-0.0988	0.8487	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:16.222	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 766	Session imported from “Block4.txt”	766	PSCrev2.5	181.1529	147.6946	190.0182	0.0125	0.9940	0.1084	-0.8538	-0.0458	0.5186	0.5205	-0.0990	0.8481	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:16.723	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 767	Session imported from “Block4.txt”	767	PSCrev2.5	181.0838	147.7575	190.0702	0.0125	0.9941	0.1081	-0.8532	-0.0458	0.5196	0.5215	-0.0987	0.8475	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:17.224	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 768	Session imported from “Block4.txt”	768	PSCrev2.5	180.9195	147.6197	190.1526	0.0207	0.9946	0.1017	-0.8382	-0.0382	0.5440	0.5450	-0.0965	0.8329	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:27.625	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 769	Session imported from “Block4.txt”	769	PSCrev2.5	180.8726	147.6577	190.1841	0.0214	0.9943	0.1047	-0.8400	-0.0389	0.5411	0.5421	-0.0995	0.8344	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:28.127	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 770	Session imported from “Block4.txt”	770	PSCrev2.5	180.9322	147.7788	190.1618	0.0206	0.9940	0.1074	-0.8402	-0.0410	0.5407	0.5419	-0.1014	0.8343	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:28.629	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 771	Session imported from “Block4.txt”	771	PSCrev2.5	180.9337	147.8370	190.1670	0.0214	0.9940	0.1075	-0.8393	-0.0406	0.5422	0.5433	-0.1018	0.8334	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-01	12:11:29.227	TTL1	APcoil	0.0000	(null)	1	10.0000	90.0000	5.7104
