# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 626	Session imported from “Block3.txt”	626	PMCtarget_1.5mm	182.4372	122.6284	173.7663	-0.7271	0.0134	0.6864	-0.1866	-0.9660	-0.1788	0.6607	-0.2580	0.7049	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:09.622	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 627	Session imported from “Block3.txt”	627	PMCtarget_1.5mm	182.4947	122.6918	173.7381	-0.7263	0.0142	0.6872	-0.1862	-0.9665	-0.1768	0.6617	-0.2564	0.7046	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:10.124	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 628	Session imported from “Block3.txt”	628	PMCtarget_1.5mm	182.4542	122.6275	173.7511	-0.7253	0.0130	0.6883	-0.1856	-0.9665	-0.1773	0.6629	-0.2563	0.7034	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:10.626	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 629	Session imported from “Block3.txt”	629	PMCtarget_1.5mm	182.4591	122.5931	173.7347	-0.7251	0.0126	0.6885	-0.1844	-0.9669	-0.1765	0.6635	-0.2549	0.7034	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:11.225	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 630	Session imported from “Block3.txt”	630	PMCtarget_1.5mm	182.6117	122.6668	173.6265	-0.7247	0.0127	0.6889	-0.1851	-0.9667	-0.1769	0.6637	-0.2557	0.7029	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:11.727	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 631	Session imported from “Block3.txt”	631	PMCtarget_1.5mm	182.5053	122.6223	173.7044	-0.7243	0.0094	0.6894	-0.1837	-0.9664	-0.1798	0.6646	-0.2569	0.7017	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:12.326	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 632	Session imported from “Block3.txt”	632	PMCtarget_1.5mm	182.4741	122.3416	173.6357	-0.7232	0.0099	0.6906	-0.1839	-0.9665	-0.1788	0.6657	-0.2563	0.7008	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:12.926	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 633	Session imported from “Block3.txt”	633	PMCtarget_1.5mm	182.4525	122.3653	173.6627	-0.7228	0.0077	0.6911	-0.1825	-0.9666	-0.1801	0.6666	-0.2563	0.7000	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:13.428	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 634	Session imported from “Block3.txt”	634	PMCtarget_1.5mm	182.5621	122.0416	173.4561	-0.7188	0.0082	0.6952	-0.1898	-0.9643	-0.1849	0.6688	-0.2648	0.6946	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:23.518	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 635	Session imported from “Block3.txt”	635	PMCtarget_1.5mm	182.5473	122.4591	173.6116	-0.7212	0.0080	0.6927	-0.1916	-0.9632	-0.1884	0.6657	-0.2686	0.6962	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:24.019	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 636	Session imported from “Block3.txt”	636	PMCtarget_1.5mm	182.4848	122.5721	173.7051	-0.7246	0.0060	0.6891	-0.1878	-0.9638	-0.1891	0.6631	-0.2665	0.6995	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:24.521	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	38.8307
Sample 637	Session imported from “Block3.txt”	637	PMCtarget_1.5mm	182.5506	122.6082	173.6597	-0.7240	0.0039	0.6898	-0.1872	-0.9636	-0.1910	0.6639	-0.2674	0.6984	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:25.023	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 638	Session imported from “Block3.txt”	638	PMCtarget_1.5mm	182.4465	122.6146	173.7533	-0.7252	0.0005	0.6885	-0.1840	-0.9638	-0.1931	0.6635	-0.2667	0.6990	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:25.525	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 639	Session imported from “Block3.txt”	639	PMCtarget_1.5mm	182.3607	122.4818	173.7830	-0.7266	-0.0006	0.6870	-0.1813	-0.9644	-0.1925	0.6627	-0.2644	0.7007	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:26.026	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 640	Session imported from “Block3.txt”	640	PMCtarget_1.5mm	182.2680	122.4735	173.8615	-0.7272	-0.0012	0.6865	-0.1803	-0.9645	-0.1927	0.6624	-0.2639	0.7012	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:26.527	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 641	Session imported from “Block3.txt”	641	PMCtarget_1.5mm	182.4107	122.5824	173.7736	-0.7241	-0.0042	0.6897	-0.1817	-0.9635	-0.1967	0.6653	-0.2677	0.6969	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:27.029	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 642	Session imported from “Block3.txt”	642	PMCtarget_1.5mm	182.4704	122.6719	173.7525	-0.7228	-0.0178	0.6909	-0.1767	-0.9617	-0.2096	0.6681	-0.2736	0.6919	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:37.425	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 643	Session imported from “Block3.txt”	643	PMCtarget_1.5mm	182.4355	122.4599	173.7099	-0.7203	-0.0198	0.6934	-0.1780	-0.9609	-0.2123	0.6705	-0.2763	0.6886	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:37.926	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 644	Session imported from “Block3.txt”	644	PMCtarget_1.5mm	182.5367	122.6877	173.6998	-0.7216	-0.0182	0.6920	-0.1807	-0.9601	-0.2136	0.6683	-0.2792	0.6895	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:38.428	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 645	Session imported from “Block3.txt”	645	PMCtarget_1.5mm	182.5051	122.6926	173.7293	-0.7222	-0.0183	0.6914	-0.1802	-0.9602	-0.2136	0.6678	-0.2788	0.6902	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:38.930	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 646	Session imported from “Block3.txt”	646	PMCtarget_1.5mm	182.3380	122.5117	173.8131	-0.7218	-0.0179	0.6919	-0.1795	-0.9606	-0.2121	0.6684	-0.2772	0.6902	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:39.530	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 647	Session imported from “Block3.txt”	647	PMCtarget_1.5mm	182.3270	122.6156	173.8590	-0.7221	-0.0184	0.6915	-0.1819	-0.9594	-0.2154	0.6674	-0.2813	0.6895	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:40.130	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 648	Session imported from “Block3.txt”	648	PMCtarget_1.5mm	182.3592	122.5040	173.7919	-0.7208	-0.0200	0.6928	-0.1801	-0.9598	-0.2151	0.6693	-0.2798	0.6883	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:40.631	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 649	Session imported from “Block3.txt”	649	PMCtarget_1.5mm	182.4584	122.4718	173.6939	-0.7205	-0.0193	0.6932	-0.1813	-0.9596	-0.2151	0.6693	-0.2807	0.6879	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:41.230	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 650	Session imported from “Block3.txt”	650	PMCtarget_1.5mm	182.9824	122.6132	173.2827	-0.7051	0.0046	0.7091	-0.2073	-0.9576	-0.1999	0.6781	-0.2880	0.6762	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:51.321	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 651	Session imported from “Block3.txt”	651	PMCtarget_1.5mm	183.1104	122.7112	173.2040	-0.7041	0.0092	0.7100	-0.2113	-0.9573	-0.1971	0.6779	-0.2888	0.6760	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:51.822	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 652	Session imported from “Block3.txt”	652	PMCtarget_1.5mm	182.9525	122.7804	173.3669	-0.7031	0.0048	0.7110	-0.2085	-0.9574	-0.1998	0.6798	-0.2887	0.6742	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:52.325	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 653	Session imported from “Block3.txt”	653	PMCtarget_1.5mm	182.7000	122.7213	173.5680	-0.7035	0.0048	0.7107	-0.2051	-0.9588	-0.1966	0.6805	-0.2841	0.6755	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:52.826	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 654	Session imported from “Block3.txt”	654	PMCtarget_1.5mm	182.4859	122.4073	173.6478	-0.7042	0.0028	0.7100	-0.2015	-0.9597	-0.1961	0.6808	-0.2812	0.6763	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:53.328	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 655	Session imported from “Block3.txt”	655	PMCtarget_1.5mm	182.5298	122.4250	173.6153	-0.7071	0.0022	0.7071	-0.2004	-0.9596	-0.1974	0.6781	-0.2813	0.6790	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:53.829	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 656	Session imported from “Block3.txt”	656	PMCtarget_1.5mm	182.6915	122.6424	173.5478	-0.7072	0.0029	0.7071	-0.2045	-0.9581	-0.2006	0.6769	-0.2864	0.6781	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:54.331	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	42.2569
Sample 657	Session imported from “Block3.txt”	657	PMCtarget_1.5mm	182.6062	122.7620	173.6648	-0.7078	0.0033	0.7064	-0.2043	-0.9582	-0.2003	0.6762	-0.2861	0.6789	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:32:54.833	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 658	Session imported from “Block3.txt”	658	PMCtarget_1.5mm	182.3889	122.6025	173.7997	-0.7050	0.0261	0.7087	-0.2013	-0.9656	-0.1647	0.6800	-0.2588	0.6860	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:05.230	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 659	Session imported from “Block3.txt”	659	PMCtarget_1.5mm	182.3260	122.5135	173.8242	-0.7057	0.0260	0.7081	-0.2003	-0.9659	-0.1642	0.6796	-0.2577	0.6868	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:05.732	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 660	Session imported from “Block3.txt”	660	PMCtarget_1.5mm	182.5205	122.6009	173.6835	-0.7043	0.0285	0.7093	-0.2036	-0.9653	-0.1634	0.6801	-0.2595	0.6857	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:06.233	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 661	Session imported from “Block3.txt”	661	PMCtarget_1.5mm	182.5359	122.6942	173.7028	-0.7047	0.0285	0.7089	-0.2048	-0.9648	-0.1648	0.6793	-0.2613	0.6858	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:06.735	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 662	Session imported from “Block3.txt”	662	PMCtarget_1.5mm	182.6020	122.5637	173.5994	-0.7046	0.0289	0.7090	-0.2044	-0.9651	-0.1638	0.6795	-0.2604	0.6859	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:07.333	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 663	Session imported from “Block3.txt”	663	PMCtarget_1.5mm	182.6742	122.6891	173.5794	-0.7062	0.0289	0.7074	-0.2046	-0.9649	-0.1648	0.6778	-0.2611	0.6873	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:07.835	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 664	Session imported from “Block3.txt”	664	PMCtarget_1.5mm	182.8290	122.6467	173.4287	-0.7065	0.0286	0.7072	-0.2068	-0.9639	-0.1676	0.6769	-0.2647	0.6869	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:08.435	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 665	Session imported from “Block3.txt”	665	PMCtarget_1.5mm	182.9014	122.6855	173.3784	-0.7077	0.0275	0.7059	-0.2044	-0.9645	-0.1674	0.6763	-0.2628	0.6882	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:08.936	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 666	Session imported from “Block3.txt”	666	PMCtarget_1.5mm	182.9203	122.7426	173.3819	-0.7135	0.0012	0.7007	-0.1872	-0.9640	-0.1890	0.6752	-0.2660	0.6880	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:19.137	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 667	Session imported from “Block3.txt”	667	PMCtarget_1.5mm	182.7013	122.9320	173.6410	-0.7129	0.0052	0.7013	-0.1913	-0.9635	-0.1873	0.6747	-0.2677	0.6878	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:19.737	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 668	Session imported from “Block3.txt”	668	PMCtarget_1.5mm	182.5282	122.6657	173.6995	-0.7105	0.0057	0.7036	-0.1905	-0.9642	-0.1846	0.6774	-0.2652	0.6862	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:20.336	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 669	Session imported from “Block3.txt”	669	PMCtarget_1.5mm	182.6230	122.5453	173.5747	-0.7126	0.0090	0.7015	-0.1898	-0.9651	-0.1804	0.6754	-0.2617	0.6894	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:20.837	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 670	Session imported from “Block3.txt”	670	PMCtarget_1.5mm	182.6114	122.5406	173.5833	-0.7130	0.0079	0.7011	-0.1890	-0.9651	-0.1814	0.6752	-0.2618	0.6896	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:21.436	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 671	Session imported from “Block3.txt”	671	PMCtarget_1.5mm	182.7466	122.8189	173.5614	-0.7147	0.0075	0.6994	-0.1911	-0.9640	-0.1849	0.6728	-0.2658	0.6904	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:22.035	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 672	Session imported from “Block3.txt”	672	PMCtarget_1.5mm	182.6265	122.7141	173.6301	-0.7143	0.0037	0.6999	-0.1878	-0.9643	-0.1866	0.6742	-0.2647	0.6895	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:22.537	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 673	Session imported from “Block3.txt”	673	PMCtarget_1.5mm	182.4978	122.2370	173.5792	-0.7197	0.0208	0.6940	-0.1916	-0.9667	-0.1698	0.6673	-0.2552	0.6997	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:33.030	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 674	Session imported from “Block3.txt”	674	PMCtarget_1.5mm	182.4968	122.3221	173.6091	-0.7216	0.0205	0.6920	-0.1907	-0.9668	-0.1702	0.6655	-0.2548	0.7015	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-30	11:33:33.531	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
