# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Sample 25	179.7822	110.9898	180.0433	-0.7505	0.3571	0.5560	-0.3912	-0.9182	0.0617	0.5326	-0.1712	0.8289	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:16:23.425	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	348.3337
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Sample 25	184.6927	108.7775	174.6739	-0.7379	0.3665	0.5668	-0.4054	-0.9120	0.0619	0.5396	-0.1841	0.8215	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:16:45.820	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	87.9400
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 25	186.6470	113.6932	174.1553	-0.7343	0.3705	0.5689	-0.4068	-0.9110	0.0683	0.5435	-0.1813	0.8196	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:16:50.418	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	54.8197
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 25	189.9296	106.7646	168.3677	-0.7271	0.3677	0.5797	-0.4129	-0.9089	0.0586	0.5485	-0.1968	0.8127	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:16:54.472	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	49.1094
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 25	185.5455	109.3624	174.0133	-0.6896	0.4700	0.5509	-0.4878	-0.8638	0.1264	0.5353	-0.1816	0.8249	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:17:08.741	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	47.9673
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 25	187.5099	113.7378	173.4220	-0.6844	0.4637	0.5626	-0.4888	-0.8644	0.1178	0.5409	-0.1944	0.8183	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:17:12.935	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	634.9953
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 37	192.1741	110.0761	167.2216	-0.6832	0.4691	0.5596	-0.4855	-0.8642	0.1317	0.5454	-0.1817	0.8182	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:17:21.939	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	44.5410
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 37	184.6654	106.3034	173.9079	-0.6790	0.4758	0.5591	-0.4962	-0.8587	0.1282	0.5411	-0.1904	0.8191	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:17:25.894	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	53.6777
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 37	184.8069	116.0356	176.3982	-0.6869	0.4569	0.5651	-0.4867	-0.8667	0.1091	0.5397	-0.2001	0.8178	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:17:30.380	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	35.4044
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 37	187.4725	112.5407	173.1279	-0.7080	0.4451	0.5483	-0.4586	-0.8802	0.1224	0.5371	-0.1648	0.8273	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:19:51.761	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	565.3286
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 37	187.3511	113.1583	173.4014	-0.6969	0.4537	0.5553	-0.4534	-0.8788	0.1490	0.5556	-0.1479	0.8182	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:20:45.274	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	28.5519
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 37	187.3294	113.0915	173.4041	-0.6877	0.4597	0.5618	-0.4662	-0.8730	0.1437	0.5565	-0.1631	0.8147	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:21:06.022	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	61.6722
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 37	187.5553	113.1297	173.2071	-0.7028	0.4495	0.5514	-0.4645	-0.8770	0.1229	0.5388	-0.1698	0.8251	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:21:26.893	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	118.7761
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 37	187.1993	113.1582	173.5420	-0.7045	0.4487	0.5498	-0.4602	-0.8786	0.1273	0.5402	-0.1633	0.8255	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:21:36.690	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	157.6068
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 37	187.5835	113.2320	173.2092	-0.7100	0.4405	0.5494	-0.4465	-0.8849	0.1325	0.5445	-0.1512	0.8250	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:22:02.925	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	115.3499
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 37	187.9442	113.3781	172.9257	-0.7101	0.4455	0.5453	-0.4582	-0.8804	0.1226	0.5347	-0.1628	0.8292	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:22:49.486	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	125.6286
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 37	187.5611	113.1728	173.2134	-0.6994	0.4487	0.5563	-0.4620	-0.8777	0.1271	0.5453	-0.1681	0.8212	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:23:18.803	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	526.4979
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 37	187.8091	112.8092	172.8945	-0.6930	0.4464	0.5662	-0.4573	-0.8792	0.1334	0.5573	-0.1665	0.8134	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:23:36.932	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	172.4538
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 37	187.4516	113.2245	173.3256	-0.6999	0.4097	0.5850	-0.4329	-0.8949	0.1088	0.5681	-0.1771	0.8037	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:23:59.619	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	174.7379
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 37	187.5306	113.4924	173.3260	-0.7007	0.4290	0.5701	-0.4595	-0.8826	0.0994	0.5458	-0.1924	0.8156	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:24:32.755	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	123.3444
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 37	187.8767	113.0714	172.9041	-0.7012	0.4229	0.5740	-0.4400	-0.8902	0.1184	0.5610	-0.1695	0.8103	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:24:42.747	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	129.0548
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 37	187.6449	113.1631	173.1358	-0.7007	0.4358	0.5649	-0.4568	-0.8822	0.1140	0.5480	-0.1782	0.8173	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:25:03.483	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	117.6340
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 37	187.5111	113.1908	173.2629	-0.6807	0.4508	0.5774	-0.4751	-0.8716	0.1204	0.5576	-0.1924	0.8075	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:25:16.821	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	162.1751
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 37	187.5718	113.0265	173.1648	-0.6660	0.4707	0.5787	-0.5019	-0.8567	0.1191	0.5518	-0.2111	0.8068	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:25:40.313	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	93.6504
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 37	187.9596	113.6611	173.0027	-0.7015	0.4481	0.5542	-0.4672	-0.8763	0.1172	0.5382	-0.1767	0.8241	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:26:11.236	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	95.9345
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 37	188.4208	113.6617	172.5981	-0.7048	0.4422	0.5547	-0.4687	-0.8773	0.1039	0.5325	-0.1868	0.8255	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:26:33.878	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	183.8745
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 37	187.6892	113.1505	173.0929	-0.6838	0.4722	0.5563	-0.4771	-0.8662	0.1488	0.5521	-0.1637	0.8176	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:26:57.575	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	355.1862
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 37	188.3523	113.5350	172.6148	-0.7016	0.4362	0.5635	-0.4521	-0.8837	0.1212	0.5508	-0.1697	0.8172	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:27:11.914	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	167.8855
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 37	187.9120	113.4452	172.9724	-0.6848	0.4662	0.5601	-0.4874	-0.8644	0.1235	0.5417	-0.1884	0.8192	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:27:27.072	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	201.0057
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 37	188.0292	113.3057	172.8303	-0.6937	0.4523	0.5605	-0.4739	-0.8727	0.1177	0.5424	-0.1840	0.8197	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:27:35.921	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	190.7270
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 37	187.9209	113.8253	173.0929	-0.6970	0.4384	0.5674	-0.4597	-0.8805	0.1157	0.5503	-0.1802	0.8153	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:27:56.343	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	542.4871
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 37	187.3100	112.9206	173.3775	-0.6835	0.4829	0.5474	-0.4828	-0.8615	0.1572	0.5475	-0.1568	0.8220	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:28:11.376	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	227.2735
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 37	187.8399	113.3714	173.0172	-0.6825	0.4635	0.5651	-0.4783	-0.8679	0.1342	0.5526	-0.1787	0.8140	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:28:18.261	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	231.8418
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 37	187.6085	113.4921	173.2563	-0.6824	0.4640	0.5648	-0.4814	-0.8667	0.1304	0.5500	-0.1829	0.8149	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:28:27.569	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	189.5849
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 37	187.8316	113.6888	173.1246	-0.6934	0.4283	0.5794	-0.4633	-0.8809	0.0967	0.5518	-0.2014	0.8093	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:28:55.355	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	236.4101
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 37	187.7403	113.7083	173.2115	-0.7249	0.3559	0.5898	-0.3994	-0.9147	0.0611	0.5613	-0.1913	0.8052	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:29:10.224	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	171.3117
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 37	187.5632	113.6987	173.3637	-0.7097	0.3984	0.5810	-0.4354	-0.8964	0.0828	0.5538	-0.1942	0.8097	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:29:31.085	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	140.4756
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 37	187.7142	113.7876	173.2615	-0.7070	0.4286	0.5626	-0.4490	-0.8866	0.1112	0.5464	-0.1740	0.8192	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:29:56.467	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	132.4810
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:24.901	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:24.998	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:25.110	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	13.7049
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:25.207	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	15.9891
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:25.305	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample 37	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-27	11:35:25.403	TTL1	Pointer	0.0000	(null)	1	10.0000	90.0000	21.6995
