# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 11	Session imported from “Hotspot+Block1.txt”	11	PSC	168.6478	80.1893	178.2505	-0.6670	0.5291	0.5246	-0.5606	-0.8201	0.1144	0.4908	-0.2178	0.8436	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:11.009	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	12.5629
Sample 12	Session imported from “Hotspot+Block1.txt”	12	PSC	182.0953	91.4906	170.3240	-0.6448	0.4732	0.6003	-0.5090	-0.8517	0.1246	0.5702	-0.2252	0.7900	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:20.997	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 13	Session imported from “Hotspot+Block1.txt”	13	PSC	178.8005	95.6015	175.8739	-0.6144	0.5322	0.5825	-0.5422	-0.8211	0.1784	0.5732	-0.2062	0.7930	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:28.103	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 14	Session imported from “Hotspot+Block1.txt”	14	PSC	178.6618	82.6962	169.5522	-0.6144	0.5566	0.5592	-0.5871	-0.7960	0.1472	0.5271	-0.2379	0.8159	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:45.393	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 15	Session imported from “Hotspot+Block1.txt”	15	PSC	168.2304	78.7751	177.7497	-0.6077	0.5753	0.5475	-0.6030	-0.7829	0.1533	0.5168	-0.2370	0.8226	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:51.595	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 16	Session imported from “Hotspot+Block1.txt”	16	PSC	164.4277	89.7442	186.4821	-0.5572	0.6350	0.5350	-0.6376	-0.7400	0.2143	0.5320	-0.2217	0.8172	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:53:58.797	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 17	Session imported from “Hotspot+Block1.txt”	17	PSC	164.5684	81.9005	182.4450	-0.5768	0.6082	0.5453	-0.6151	-0.7627	0.2001	0.5376	-0.2200	0.8140	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:05.051	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 18	Session imported from “Hotspot+Block1.txt”	18	PSC	180.0646	87.5204	170.7193	-0.5691	0.5839	0.5789	-0.6019	-0.7755	0.1906	0.5602	-0.2400	0.7928	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:11.292	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 19	Session imported from “Hotspot+Block1.txt”	19	PSC	178.4015	98.9462	177.6634	-0.5694	0.6043	0.5573	-0.5807	-0.7755	0.2476	0.5818	-0.1827	0.7925	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:26.868	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 20	Session imported from “Hotspot+Block1.txt”	20	PSC	171.4355	88.2710	179.9424	-0.5940	0.5484	0.5886	-0.5643	-0.8055	0.1809	0.5733	-0.2247	0.7879	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:33.570	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 21	Session imported from “Hotspot+Block1.txt”	21	PSC	172.6050	96.9717	182.4024	-0.5964	0.5880	0.5465	-0.5677	-0.7902	0.2307	0.5675	-0.1727	0.8051	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:41.219	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	29.6940
Sample 22	Session imported from “Hotspot+Block1.txt”	22	PSC	168.7064	106.1113	188.8467	-0.5782	0.6265	0.5227	-0.5868	-0.7644	0.2671	0.5669	-0.1523	0.8096	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:48.084	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	34.2623
Sample 23	Session imported from “Hotspot+Block1.txt”	23	PSC	177.8489	106.5624	180.5080	-0.6089	0.5885	0.5319	-0.5597	-0.7939	0.2376	0.5621	-0.1530	0.8128	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:54:56.081	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	684.1047
Sample 24	Session imported from “Hotspot+Block1.txt”	24	Sample 23	185.4858	119.2599	176.7204	-0.6578	0.5328	0.5324	-0.5113	-0.8349	0.2038	0.5531	-0.1382	0.8216	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:24.923	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 25	Session imported from “Hotspot+Block1.txt”	25	Sample 23	189.8665	111.1041	170.2669	-0.6494	0.4812	0.5889	-0.4685	-0.8631	0.1886	0.5990	-0.1534	0.7859	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:31.596	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	127.9127
Sample 26	Session imported from “Hotspot+Block1.txt”	26	Sample 23	187.0097	99.1787	168.2787	-0.6545	0.4742	0.5889	-0.4617	-0.8675	0.1854	0.5987	-0.1505	0.7867	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:37.715	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 27	Session imported from “Hotspot+Block1.txt”	27	Sample 23	178.5435	92.2527	174.7821	-0.6773	0.4838	0.5543	-0.4852	-0.8600	0.1577	0.5530	-0.1621	0.8172	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:44.039	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 28	Session imported from “Hotspot+Block1.txt”	28	Sample 23	170.6799	93.4836	182.8830	-0.6696	0.5178	0.5325	-0.4907	-0.8466	0.2062	0.5576	-0.1232	0.8209	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:49.765	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	19.4153
Sample 29	Session imported from “Hotspot+Block1.txt”	29	Sample 23	166.1190	102.3694	189.6434	-0.6777	0.5223	0.5176	-0.4885	-0.8459	0.2141	0.5497	-0.1078	0.8284	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:55:55.883	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 30	Session imported from “Hotspot+Block1.txt”	30	Sample 23	169.0831	114.4350	190.5100	-0.6913	0.5543	0.4634	-0.5072	-0.8291	0.2352	0.5146	-0.0724	0.8544	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:56:10.620	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	22.8416
Sample 31	Session imported from “Hotspot+Block1.txt”	31	Sample 23	176.2816	120.8772	186.4984	-0.7012	0.5380	0.4678	-0.4775	-0.8417	0.2522	0.5294	-0.0465	0.8471	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:56:17.654	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	30.8361
Sample 32	Session imported from “Hotspot+Block1.txt”	32	Sample 23	178.3676	106.4907	179.9830	-0.6929	0.4497	0.5636	-0.4413	-0.8827	0.1617	0.5702	-0.1367	0.8101	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:56:28.087	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	23.9836
Sample 33	Session imported from “Hotspot+Block1.txt”	33	Sample 23	178.3028	106.3010	179.9813	-0.5738	0.6239	0.5306	-0.5738	-0.7685	0.2831	0.5844	-0.1420	0.7990	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:56:55.275	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	39.9727
Sample 34	Session imported from “Hotspot+Block1.txt”	34	Sample 23	183.4615	118.0562	178.2937	-0.7098	0.4695	0.5251	-0.4573	-0.8742	0.1634	0.5358	-0.1241	0.8352	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:57:05.724	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	296.9402
Sample 35	Session imported from “Hotspot+Block1.txt”	35	Sample 34	190.4546	131.0209	175.6591	-0.7135	0.4514	0.5358	-0.4202	-0.8877	0.1883	0.5606	-0.0908	0.8231	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:57:33.353	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	416.8585
Sample 36	Session imported from “Hotspot+Block1.txt”	36	Sample 34	194.1325	122.4678	169.4369	-0.7016	0.4483	0.5539	-0.4160	-0.8888	0.1925	0.5786	-0.0954	0.8100	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:57:39.737	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	185.0166
Sample 37	Session imported from “Hotspot+Block1.txt”	37	Sample 34	192.5495	111.6896	167.3266	-0.6923	0.4534	0.5614	-0.4191	-0.8859	0.1987	0.5875	-0.0977	0.8033	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:57:45.685	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 38	Session imported from “Hotspot+Block1.txt”	38	Sample 34	186.4338	104.7575	171.3490	-0.7187	0.4175	0.5561	-0.4201	-0.8979	0.1312	0.5541	-0.1393	0.8207	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:57:57.376	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	18.2732
Sample 39	Session imported from “Hotspot+Block1.txt”	39	Sample 34	177.6224	103.6487	179.7799	-0.7178	0.4653	0.5180	-0.4530	-0.8770	0.1601	0.5288	-0.1197	0.8403	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:03.869	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	21.6995
Sample 40	Session imported from “Hotspot+Block1.txt”	40	Sample 34	173.5853	113.2959	186.7056	-0.7047	0.4787	0.5238	-0.4608	-0.8700	0.1752	0.5396	-0.1179	0.8336	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:11.821	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	751.4873
Sample 41	Session imported from “Hotspot+Block1.txt”	41	Sample 34	175.1812	124.5448	188.5209	-0.7082	0.4998	0.4987	-0.4575	-0.8628	0.2150	0.5377	-0.0759	0.8397	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:21.295	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	81.0875
Sample 42	Session imported from “Hotspot+Block1.txt”	42	Sample 34	184.0344	118.1860	177.8077	-0.7090	0.4644	0.5306	-0.4446	-0.8785	0.1748	0.5473	-0.1120	0.8294	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:44.732	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	264.9621
Sample 43	Session imported from “Hotspot+Block1.txt”	43	Sample 34	187.7794	125.9712	176.7719	-0.7044	0.4840	0.5192	-0.4395	-0.8718	0.2164	0.5574	-0.0758	0.8268	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:50.737	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 44	Session imported from “Hotspot+Block1.txt”	44	Sample 34	191.4313	121.0205	172.3917	-0.7077	0.4494	0.5452	-0.4155	-0.8888	0.1934	0.5715	-0.0897	0.8157	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:58:59.361	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	20.5574
Sample 45	Session imported from “Hotspot+Block1.txt”	45	Sample 34	189.2553	114.0207	171.9830	-0.7180	0.4652	0.5178	-0.4413	-0.8795	0.1782	0.5383	-0.1006	0.8367	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:59:09.086	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	17.1312
Sample 46	Session imported from “Hotspot+Block1.txt”	46	Sample 34	185.5345	108.9980	173.9346	-0.7090	0.4654	0.5298	-0.4289	-0.8810	0.1999	0.5598	-0.0855	0.8242	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:59:15.288	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	14.8470
Sample 47	Session imported from “Hotspot+Block1.txt”	47	Sample 34	179.8571	108.8656	179.2718	-0.6974	0.4757	0.5360	-0.4613	-0.8704	0.1722	0.5484	-0.1272	0.8265	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:59:24.149	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	26.2678
Sample 48	Session imported from “Hotspot+Block1.txt”	48	Sample 34	176.1924	115.8020	185.1272	-0.7208	0.4639	0.5151	-0.4394	-0.8805	0.1781	0.5361	-0.0980	0.8384	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:59:40.006	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	63.9564
Sample 49	Session imported from “Hotspot+Block1.txt”	49	Sample 34	178.7572	122.0231	184.3408	-0.7298	0.4510	0.5137	-0.4320	-0.8867	0.1647	0.5298	-0.1017	0.8420	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	10:59:51.642	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	27.4099
Sample 50	Session imported from “Hotspot+Block1.txt”	50	Sample 34	183.0702	124.0870	180.4588	-0.6993	0.4423	0.5616	-0.4278	-0.8883	0.1670	0.5727	-0.1235	0.8104	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:00:26.716	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	534.4924
Sample 51	Session imported from “Hotspot+Block1.txt”	51	Sample 50	134.7579	215.4838	163.0011	-0.7090	0.5937	0.3805	-0.4907	-0.8029	0.3384	0.5064	0.0532	0.8606	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:01:06.693	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 52	Session imported from “Hotspot+Block1.txt”	52	Sample 50	183.1884	123.6964	180.2107	-0.7001	0.4572	0.5484	-0.4391	-0.8814	0.1742	0.5630	-0.1188	0.8179	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:02:56.743	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	38.8307
Sample 53	Session imported from “Hotspot+Block1.txt”	53	Sample 50	183.2360	123.7066	180.1666	-0.6965	0.4534	0.5562	-0.4289	-0.8844	0.1839	0.5753	-0.1105	0.8105	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:03:20.368	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	1646.8763
Sample 54	Session imported from “Hotspot+Block1.txt”	54	Sample 50	183.0190	123.5181	180.3205	-0.6905	0.4673	0.5522	-0.4462	-0.8760	0.1833	0.5693	-0.1198	0.8133	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:03:31.847	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	919.3727
Sample 55	Session imported from “Hotspot+Block1.txt”	55	Sample 50	183.3006	123.8525	180.1506	-0.7001	0.4607	0.5455	-0.4428	-0.8795	0.1744	0.5601	-0.1195	0.8198	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:03:43.352	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	440.8421
Sample 56	Session imported from “Hotspot+Block1.txt”	56	Sample 50	183.1779	123.7714	180.2462	-0.6895	0.4582	0.5610	-0.4392	-0.8803	0.1793	0.5760	-0.1228	0.8082	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:03:55.393	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	149.6122
Sample 57	Session imported from “Hotspot+Block1.txt”	57	Sample 50	183.2656	123.9034	180.2025	-0.6919	0.4673	0.5504	-0.4434	-0.8766	0.1869	0.5698	-0.1147	0.8137	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:05.162	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	770.9026
Sample 58	Session imported from “Hotspot+Block1.txt”	58	Sample 50	183.2506	123.8903	180.2132	-0.6964	0.4577	0.5527	-0.4345	-0.8819	0.1829	0.5712	-0.1128	0.8131	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:15.907	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	179.3062
Sample 59	Session imported from “Hotspot+Block1.txt”	59	Sample 50	183.4978	124.0685	180.0258	-0.7055	0.4465	0.5504	-0.4222	-0.8885	0.1796	0.5692	-0.1057	0.8154	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:26.786	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	175.8800
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 50	183.2790	123.5183	180.0610	-0.7029	0.4540	0.5476	-0.4324	-0.8840	0.1779	0.5648	-0.1117	0.8176	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:37.501	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	744.6348
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 50	183.2849	123.8216	180.1561	-0.7016	0.4411	0.5596	-0.4247	-0.8895	0.1687	0.5722	-0.1193	0.8114	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:47.823	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	210.1423
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 50	183.2367	123.5178	180.1030	-0.7022	0.4417	0.5585	-0.4253	-0.8892	0.1685	0.5710	-0.1192	0.8122	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:04:59.397	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	41.1148
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 50	182.6755	123.8093	180.7607	-0.7077	0.4424	0.5509	-0.4145	-0.8914	0.1834	0.5722	-0.0986	0.8142	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:05:18.558	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	510.5088
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 50	182.9042	123.8729	180.5534	-0.7053	0.4586	0.5405	-0.4341	-0.8823	0.1822	0.5604	-0.1061	0.8214	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:05:30.190	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	61.6722
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 50	182.9206	123.2059	180.3148	-0.7006	0.4602	0.5453	-0.4350	-0.8813	0.1849	0.5656	-0.1077	0.8176	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:05:36.749	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	320.9239
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 50	183.1985	123.8641	180.2565	-0.7072	0.4446	0.5497	-0.4232	-0.8891	0.1746	0.5664	-0.1092	0.8169	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:05:45.720	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	172.4538
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 50	183.0662	123.9802	180.4273	-0.7041	0.4492	0.5500	-0.4263	-0.8868	0.1785	0.5679	-0.1088	0.8159	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:05:54.996	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	43.3990
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 50	182.9182	123.6593	180.4682	-0.7050	0.4372	0.5583	-0.4127	-0.8932	0.1783	0.5767	-0.1047	0.8102	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:01.822	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	25.1257
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 50	183.0031	123.5502	180.3471	-0.6928	0.4490	0.5643	-0.4222	-0.8869	0.1874	0.5846	-0.1084	0.8040	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:12.159	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	69.6667
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 50	183.2623	122.4214	179.7115	-0.6858	0.4560	0.5672	-0.4327	-0.8821	0.1860	0.5852	-0.1179	0.8023	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:19.071	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	710.3724
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 50	183.0590	124.0489	180.4574	-0.7040	0.4380	0.5590	-0.4181	-0.8919	0.1722	0.5740	-0.1125	0.8111	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:29.853	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	122.2023
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 50	182.9682	123.7415	180.4458	-0.7007	0.4379	0.5632	-0.4149	-0.8924	0.1777	0.5804	-0.1092	0.8070	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:43.245	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	59.3881
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 50	183.0644	123.8023	180.3699	-0.7069	0.4298	0.5618	-0.4115	-0.8959	0.1676	0.5753	-0.1127	0.8101	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:06:59.563	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	1553.2260
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample 50	183.3343	123.7222	180.0736	-0.6969	0.4371	0.5686	-0.4202	-0.8913	0.1702	0.5812	-0.1203	0.8048	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:07:11.353	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	1040.4329
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample 50	183.3130	123.9182	180.1601	-0.6998	0.4404	0.5624	-0.4128	-0.8919	0.1847	0.5830	-0.1029	0.8060	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-11-03	11:07:24.559	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	164.4592
