# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 60	Session imported from “Hotspot+Block1.txt”	60	Sample 41	180.1600	115.0962	180.7443	-0.4444	0.7940	0.4149	-0.7443	-0.5850	0.3222	0.4985	-0.1656	0.8509	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:43:43.636	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	195.2953
Sample 61	Session imported from “Hotspot+Block1.txt”	61	Sample 57	186.9402	121.1155	175.9693	-0.5723	0.6680	0.4756	-0.6224	-0.7315	0.2785	0.5339	-0.1366	0.8344	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:44:09.391	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	130.1969
Sample 62	Session imported from “Hotspot+Block1.txt”	62	Sample 57	186.2821	119.9136	176.1836	-0.5760	0.6347	0.5151	-0.5710	-0.7634	0.3021	0.5850	-0.1201	0.8021	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:44:20.469	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	190.7270
Sample 63	Session imported from “Hotspot+Block1.txt”	63	Sample 62	186.9665	119.7600	175.5674	-0.5638	0.6486	0.5113	-0.5897	-0.7496	0.3006	0.5782	-0.1320	0.8051	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:46:32.121	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	380.3120
Sample 64	Session imported from “Hotspot+Block1.txt”	64	Sample 62	186.5704	119.5809	175.8347	-0.5617	0.6626	0.4955	-0.6056	-0.7373	0.2994	0.5637	-0.1319	0.8154	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:46:45.938	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	234.1260
Sample 65	Session imported from “Hotspot+Block1.txt”	65	Sample 62	186.3650	119.6993	176.0516	-0.5596	0.6524	0.5111	-0.5941	-0.7458	0.3014	0.5778	-0.1350	0.8049	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:46:58.296	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	194.1532
Sample 66	Session imported from “Hotspot+Block1.txt”	66	Sample 62	185.8540	119.5942	176.4801	-0.5590	0.6622	0.4989	-0.5975	-0.7390	0.3114	0.5749	-0.1240	0.8088	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:47:12.738	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	239.8364
Sample 67	Session imported from “Hotspot+Block1.txt”	67	Sample 62	186.5193	119.6671	175.9044	-0.5793	0.6438	0.5000	-0.5788	-0.7568	0.3038	0.5740	-0.1134	0.8110	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:47:24.663	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	232.9839
Sample 68	Session imported from “Hotspot+Block1.txt”	68	Sample 62	186.5387	119.8367	175.9421	-0.5810	0.6372	0.5064	-0.5828	-0.7600	0.2877	0.5682	-0.1280	0.8129	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:47:39.982	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	396.3010
Sample 69	Session imported from “Hotspot+Block1.txt”	69	Sample 62	186.4607	119.5896	175.9348	-0.5732	0.6558	0.4913	-0.5892	-0.7465	0.3091	0.5695	-0.1123	0.8143	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:47:50.486	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	631.5691
Sample 70	Session imported from “Hotspot+Block1.txt”	70	Sample 62	185.7732	119.2595	176.4582	-0.5730	0.6539	0.4940	-0.5897	-0.7476	0.3056	0.5691	-0.1162	0.8140	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:03.329	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	285.5195
Sample 71	Session imported from “Hotspot+Block1.txt”	71	Sample 62	186.4159	119.9082	176.0615	-0.5836	0.6484	0.4888	-0.5826	-0.7537	0.3042	0.5657	-0.1072	0.8176	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:12.320	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	292.3719
Sample 72	Session imported from “Hotspot+Block1.txt”	72	Sample 62	186.2884	119.6178	176.0973	-0.5730	0.6518	0.4968	-0.5843	-0.7500	0.3101	0.5747	-0.1126	0.8106	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:23.256	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	344.9075
Sample 73	Session imported from “Hotspot+Block1.txt”	73	Sample 62	186.3321	119.7622	176.0988	-0.5697	0.6445	0.5100	-0.5700	-0.7568	0.3199	0.5921	-0.1084	0.7985	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:33.607	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	518.5034
Sample 74	Session imported from “Hotspot+Block1.txt”	74	Sample 62	186.2931	119.8078	176.1464	-0.5719	0.6478	0.5033	-0.5725	-0.7546	0.3207	0.5875	-0.1047	0.8024	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:42.764	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	652.1265
Sample 75	Session imported from “Hotspot+Block1.txt”	75	Sample 62	186.4922	119.7058	175.9393	-0.5774	0.6468	0.4982	-0.5778	-0.7549	0.3104	0.5769	-0.1086	0.8096	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-20	11:48:52.325	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	357.4704
